15,05,55,ERROR_Station,RoomID=368002,byPlayCount:3
15,05,55,Send,UserID:0,bAssID=181,
15,06,01,Reply,UserId=0,bAssID=1,    ///用户同意		 
15,06,57,Send,UserID:0,bAssID=180,
15,06,57,CalculateBoard,UserId=0,i64Money:0
23,48,47,ERROR_Station,RoomID=954002,byPlayCount:3
23,48,47,Send,UserID:0,bAssID=181,
23,48,50,Reply,UserId=0,bAssID=1,    ///用户同意		 
23,50,34,Send,UserID:0,bAssID=180,
23,50,34,CalculateBoard,UserId=0,i64Money:0
