10,37,38,ERROR_Station,RoomID=304415,byPlayCount:3
10,37,38,Send,UserID:0,bAssID=181,
10,37,41,Reply,UserId=0,bAssID=1,    ///用户同意		 
10,38,44,Send,UserID:0,bAssID=180,
10,38,44,CalculateBoard,UserId=0,i64Money:0
