15,02,08,ERROR_Station,RoomID=356984,byPlayCount:3
15,02,08,Send,UserID:0,bAssID=181,
15,04,23,ERROR_Station,RoomID=695700,byPlayCount:3
15,04,23,Send,UserID:0,bAssID=181,
15,04,26,Reply,UserId=0,bAssID=1,    ///用户同意		 
16,02,31,ERROR_Station,RoomID=695700,byPlayCount:3
16,02,31,Send,UserID:0,bAssID=181,
16,03,16,ERROR_Station,RoomID=695700,byPlayCount:3
16,03,16,Send,UserID:0,bAssID=181,
16,03,27,Send,UserID:0,bAssID=180,
16,03,27,CalculateBoard,UserId=0,i64Money:0
20,36,37,ERROR_Station,RoomID=546717,byPlayCount:3
20,36,37,Send,UserID:0,bAssID=181,
20,36,40,Reply,UserId=0,bAssID=1,    ///用户同意		 
20,37,50,Send,UserID:0,bAssID=180,
20,37,50,CalculateBoard,UserId=0,i64Money:0
