18,30,44,ERROR_Station,RoomID=852791,byPlayCount:3
18,30,44,Send,UserID:0,bAssID=181,
18,30,45,Reply,UserId=0,bAssID=1,    ///用户同意		 
18,30,59,ERROR_Station,RoomID=706324,byPlayCount:3
18,30,59,Send,UserID:0,bAssID=181,
18,31,00,Reply,UserId=0,bAssID=1,    ///用户同意		 
18,31,08,ERROR_Station,RoomID=852791,byPlayCount:3
18,31,08,Send,UserID:0,bAssID=181,
18,31,08,Send,UserID:1,bAssID=181,
18,31,09,Reply,UserId=1,bAssID=1,    ///用户同意		 
18,32,00,ERROR_Station,RoomID=852791,byPlayCount:3
18,32,00,Send,UserID:0,bAssID=181,
18,32,00,Send,UserID:1,bAssID=181,
18,32,00,Send,UserID:2,bAssID=181,
18,32,04,Reply,UserId=2,bAssID=1,    ///用户同意		 
18,32,04,Send,UserID:0,bAssID=120,	//升级游戏开始	   
18,32,04,Send,UserID:1,bAssID=120,	//升级游戏开始	   
18,32,04,Send,UserID:2,bAssID=120,	//升级游戏开始	   
18,32,04,Send,UserID:0,bAssID=121,	//确定至筛子点数	  
18,32,04,Send,UserID:1,bAssID=121,	//确定至筛子点数	  
18,32,04,Send,UserID:2,bAssID=121,	//确定至筛子点数	  
18,32,07,Send,UserID:0,bAssID=122,	//发牌消息			 
18,32,07,Send,UserID:1,bAssID=122,	//发牌消息			 
18,32,07,Send,UserID:2,bAssID=122,	//发牌消息			 
18,32,08,Send,UserID:0,bAssID=123,	//通知开始出牌	   
18,32,08,Send,UserID:1,bAssID=123,	//通知开始出牌	   
18,32,08,Send,UserID:2,bAssID=123,	//通知开始出牌	   
18,32,11,Reply,UserId=0,bAssID=125,	//玩家出牌			 
18,32,11,Send,UserID:0,bAssID=126,	//玩家出牌结果 	   
18,32,11,Send,UserID:1,bAssID=126,	//玩家出牌结果 	   
18,32,11,Send,UserID:2,bAssID=126,	//玩家出牌结果 	   
18,32,11,Send,UserID:0,bAssID=127,	//抓牌			   
18,32,11,Send,UserID:1,bAssID=127,	//抓牌			   
18,32,11,Send,UserID:2,bAssID=127,	//抓牌			   
18,32,13,Reply,UserId=2,bAssID=125,	//玩家出牌			 
18,32,13,Send,UserID:0,bAssID=126,	//玩家出牌结果 	   
18,32,13,Send,UserID:1,bAssID=126,	//玩家出牌结果 	   
18,32,13,Send,UserID:2,bAssID=126,	//玩家出牌结果 	   
18,32,13,Send,UserID:0,bAssID=127,	//抓牌			   
18,32,13,Send,UserID:1,bAssID=127,	//抓牌			   
18,32,13,Send,UserID:2,bAssID=127,	//抓牌			   
18,32,15,Reply,UserId=1,bAssID=125,	//玩家出牌			 
18,32,15,Send,UserID:0,bAssID=126,	//玩家出牌结果 	   
18,32,15,Send,UserID:1,bAssID=126,	//玩家出牌结果 	   
18,32,15,Send,UserID:2,bAssID=126,	//玩家出牌结果 	   
18,32,15,Send,UserID:0,bAssID=127,	//抓牌			   
18,32,15,Send,UserID:1,bAssID=127,	//抓牌			   
18,32,15,Send,UserID:2,bAssID=127,	//抓牌			   
18,32,20,Reply,UserId=0,bAssID=125,	//玩家出牌			 
18,32,20,Send,UserID:0,bAssID=126,	//玩家出牌结果 	   
18,32,20,Send,UserID:1,bAssID=126,	//玩家出牌结果 	   
18,32,20,Send,UserID:2,bAssID=126,	//玩家出牌结果 	   
18,32,21,Send,UserID:0,bAssID=127,	//抓牌			   
18,32,21,Send,UserID:1,bAssID=127,	//抓牌			   
18,32,21,Send,UserID:2,bAssID=127,	//抓牌			   
18,32,24,Reply,UserId=2,bAssID=125,	//玩家出牌			 
18,32,24,Send,UserID:0,bAssID=126,	//玩家出牌结果 	   
18,32,24,Send,UserID:1,bAssID=126,	//玩家出牌结果 	   
18,32,24,Send,UserID:2,bAssID=126,	//玩家出牌结果 	   
18,32,24,Send,UserID:0,bAssID=127,	//抓牌			   
18,32,24,Send,UserID:1,bAssID=127,	//抓牌			   
18,32,24,Send,UserID:2,bAssID=127,	//抓牌			   
18,32,27,Reply,UserId=1,bAssID=125,	//玩家出牌			 
18,32,27,Send,UserID:0,bAssID=126,	//玩家出牌结果 	   
18,32,27,Send,UserID:1,bAssID=126,	//玩家出牌结果 	   
18,32,27,Send,UserID:2,bAssID=126,	//玩家出牌结果 	   
18,32,27,Send,UserID:0,bAssID=128,	//碰杠明胡动作消息	 
18,32,29,Reply,UserId=0,bAssID=150,	//玩家拦牌动作	   
18,32,29,Send,UserID:0,bAssID=129,	//动作结果消息	   
18,32,29,Send,UserID:1,bAssID=129,	//动作结果消息	   
18,32,29,Send,UserID:2,bAssID=129,	//动作结果消息	   
18,32,29,Send,UserID:0,bAssID=124,	//通知玩家出牌	   
18,32,29,Send,UserID:1,bAssID=124,	//通知玩家出牌	   
18,32,29,Send,UserID:2,bAssID=124,	//通知玩家出牌	   
18,32,30,Reply,UserId=0,bAssID=125,	//玩家出牌			 
18,32,30,Send,UserID:0,bAssID=126,	//玩家出牌结果 	   
18,32,30,Send,UserID:1,bAssID=126,	//玩家出牌结果 	   
18,32,30,Send,UserID:2,bAssID=126,	//玩家出牌结果 	   
18,32,30,Send,UserID:1,bAssID=128,	//碰杠明胡动作消息	 
18,32,32,Reply,UserId=1,bAssID=150,	//玩家拦牌动作	   
18,32,32,Send,UserID:0,bAssID=129,	//动作结果消息	   
18,32,32,Send,UserID:1,bAssID=129,	//动作结果消息	   
18,32,32,Send,UserID:2,bAssID=129,	//动作结果消息	   
18,32,32,Send,UserID:0,bAssID=124,	//通知玩家出牌	   
18,32,32,Send,UserID:1,bAssID=124,	//通知玩家出牌	   
18,32,32,Send,UserID:2,bAssID=124,	//通知玩家出牌	   
18,32,33,Reply,UserId=1,bAssID=125,	//玩家出牌			 
18,32,33,Send,UserID:0,bAssID=126,	//玩家出牌结果 	   
18,32,33,Send,UserID:1,bAssID=126,	//玩家出牌结果 	   
18,32,33,Send,UserID:2,bAssID=126,	//玩家出牌结果 	   
18,32,33,Send,UserID:2,bAssID=128,	//碰杠明胡动作消息	 
18,32,35,Reply,UserId=2,bAssID=150,	//玩家拦牌动作	   
18,32,35,Send,UserID:0,bAssID=129,	//动作结果消息	   
18,32,35,Send,UserID:1,bAssID=129,	//动作结果消息	   
18,32,35,Send,UserID:2,bAssID=129,	//动作结果消息	   
18,32,35,Send,UserID:0,bAssID=127,	//抓牌			   
18,32,35,Send,UserID:1,bAssID=127,	//抓牌			   
18,32,35,Send,UserID:2,bAssID=127,	//抓牌			   
18,32,39,Reply,UserId=2,bAssID=125,	//玩家出牌			 
18,32,39,Send,UserID:0,bAssID=126,	//玩家出牌结果 	   
18,32,39,Send,UserID:1,bAssID=126,	//玩家出牌结果 	   
18,32,39,Send,UserID:2,bAssID=126,	//玩家出牌结果 	   
18,32,39,Send,UserID:1,bAssID=128,	//碰杠明胡动作消息	 
18,32,43,Reply,UserId=1,bAssID=150,	//玩家拦牌动作	   
18,32,43,Send,UserID:0,bAssID=129,	//动作结果消息	   
18,32,43,Send,UserID:1,bAssID=129,	//动作结果消息	   
18,32,43,Send,UserID:2,bAssID=129,	//动作结果消息	   
18,32,43,Send,UserID:0,bAssID=124,	//通知玩家出牌	   
18,32,43,Send,UserID:1,bAssID=124,	//通知玩家出牌	   
18,32,43,Send,UserID:2,bAssID=124,	//通知玩家出牌	   
18,32,44,Reply,UserId=1,bAssID=125,	//玩家出牌			 
18,32,44,Send,UserID:0,bAssID=126,	//玩家出牌结果 	   
18,32,44,Send,UserID:1,bAssID=126,	//玩家出牌结果 	   
18,32,44,Send,UserID:2,bAssID=126,	//玩家出牌结果 	   
18,32,45,Send,UserID:0,bAssID=127,	//抓牌			   
18,32,45,Send,UserID:1,bAssID=127,	//抓牌			   
18,32,45,Send,UserID:2,bAssID=127,	//抓牌			   
18,32,45,Send,UserID:0,bAssID=128,	//碰杠明胡动作消息	 
18,32,46,Reply,UserId=0,bAssID=150,	//玩家拦牌动作	   
18,32,46,Send,UserID:0,bAssID=130,	//明牌结果消息	   
18,32,46,Send,UserID:1,bAssID=130,	//明牌结果消息	   
18,32,46,Send,UserID:2,bAssID=130,	//明牌结果消息	   
18,32,47,Reply,UserId=0,bAssID=167,	//选择刻子请求//选择刻子回复			   
18,32,47,Send,UserID:0,bAssID=168,	//服务器通知能胡的牌//客户端回复			 
18,32,47,Send,UserID:1,bAssID=168,	//服务器通知能胡的牌//客户端回复			 
18,32,47,Send,UserID:2,bAssID=168,	//服务器通知能胡的牌//客户端回复			 
18,32,47,Send,UserID:0,bAssID=126,	//玩家出牌结果 	   
18,32,47,Send,UserID:1,bAssID=126,	//玩家出牌结果 	   
18,32,47,Send,UserID:2,bAssID=126,	//玩家出牌结果 	   
18,32,48,Send,UserID:0,bAssID=127,	//抓牌			   
18,32,48,Send,UserID:1,bAssID=127,	//抓牌			   
18,32,48,Send,UserID:2,bAssID=127,	//抓牌			   
18,32,49,Reply,UserId=2,bAssID=125,	//玩家出牌			 
18,32,49,Send,UserID:0,bAssID=126,	//玩家出牌结果 	   
18,32,49,Send,UserID:1,bAssID=126,	//玩家出牌结果 	   
18,32,49,Send,UserID:2,bAssID=126,	//玩家出牌结果 	   
18,32,50,Send,UserID:0,bAssID=127,	//抓牌			   
18,32,50,Send,UserID:1,bAssID=127,	//抓牌			   
18,32,50,Send,UserID:2,bAssID=127,	//抓牌			   
18,32,51,Reply,UserId=1,bAssID=125,	//玩家出牌			 
18,32,51,Send,UserID:0,bAssID=126,	//玩家出牌结果 	   
18,32,51,Send,UserID:1,bAssID=126,	//玩家出牌结果 	   
18,32,51,Send,UserID:2,bAssID=126,	//玩家出牌结果 	   
18,32,51,Send,UserID:2,bAssID=128,	//碰杠明胡动作消息	 
18,32,53,Reply,UserId=2,bAssID=150,	//玩家拦牌动作	   
18,32,53,Send,UserID:0,bAssID=129,	//动作结果消息	   
18,32,53,Send,UserID:1,bAssID=129,	//动作结果消息	   
18,32,53,Send,UserID:2,bAssID=129,	//动作结果消息	   
18,32,53,Send,UserID:0,bAssID=127,	//抓牌			   
18,32,53,Send,UserID:1,bAssID=127,	//抓牌			   
18,32,53,Send,UserID:2,bAssID=127,	//抓牌			   
18,32,54,Reply,UserId=2,bAssID=125,	//玩家出牌			 
18,32,54,Send,UserID:0,bAssID=126,	//玩家出牌结果 	   
18,32,54,Send,UserID:1,bAssID=126,	//玩家出牌结果 	   
18,32,54,Send,UserID:2,bAssID=126,	//玩家出牌结果 	   
18,32,54,Send,UserID:0,bAssID=127,	//抓牌			   
18,32,54,Send,UserID:1,bAssID=127,	//抓牌			   
18,32,54,Send,UserID:2,bAssID=127,	//抓牌			   
18,32,56,Reply,UserId=1,bAssID=125,	//玩家出牌			 
18,32,56,Send,UserID:0,bAssID=126,	//玩家出牌结果 	   
18,32,56,Send,UserID:1,bAssID=126,	//玩家出牌结果 	   
18,32,56,Send,UserID:2,bAssID=126,	//玩家出牌结果 	   
18,32,56,Send,UserID:0,bAssID=127,	//抓牌			   
18,32,56,Send,UserID:1,bAssID=127,	//抓牌			   
18,32,56,Send,UserID:2,bAssID=127,	//抓牌			   
18,32,57,Send,UserID:0,bAssID=126,	//玩家出牌结果 	   
18,32,57,Send,UserID:1,bAssID=126,	//玩家出牌结果 	   
18,32,57,Send,UserID:2,bAssID=126,	//玩家出牌结果 	   
18,32,57,Send,UserID:1,bAssID=128,	//碰杠明胡动作消息	 
18,33,01,Reply,UserId=1,bAssID=150,	//玩家拦牌动作	   
18,33,01,Send,UserID:0,bAssID=129,	//动作结果消息	   
18,33,01,Send,UserID:1,bAssID=129,	//动作结果消息	   
18,33,01,Send,UserID:2,bAssID=129,	//动作结果消息	   
18,33,01,Send,UserID:0,bAssID=124,	//通知玩家出牌	   
18,33,01,Send,UserID:1,bAssID=124,	//通知玩家出牌	   
18,33,01,Send,UserID:2,bAssID=124,	//通知玩家出牌	   
18,33,01,Send,UserID:1,bAssID=128,	//碰杠明胡动作消息	 
18,33,02,Reply,UserId=1,bAssID=150,	//玩家拦牌动作	   
18,33,02,Send,UserID:0,bAssID=130,	//明牌结果消息	   
