13,29,43,Send,UserID:0,bAssID=181,
13,29,47,Reply,UserId=0,bAssID=1,    ///用户同意		 
13,29,59,Send,UserID:0,bAssID=180,
13,29,59,CalculateBoard,UserId=0,i64Money:12
