12,53,27,Send,UserID:0,bAssID=181,
12,53,29,Reply,UserId=0,bAssID=1,    ///用户同意		 
12,53,32,Send,UserID:0,bAssID=180,
12,53,32,CalculateBoard,UserId=0,i64Money:15
12,54,54,Send,UserID:0,bAssID=181,
12,54,56,Reply,UserId=0,bAssID=1,    ///用户同意		 
12,54,58,Send,UserID:0,bAssID=180,
12,54,58,CalculateBoard,UserId=0,i64Money:18
