06,18,11,Send,UserID:0,bAssID=181,
06,18,14,Reply,UserId=0,bAssID=1,    ///用户同意		 
06,18,47,Send,UserID:0,bAssID=180,
06,18,47,CalculateBoard,UserId=0,i64Money:6
18,51,03,ERROR_Station,RoomID=014968,byPlayCount:3
18,51,03,Send,UserID:0,bAssID=181,
18,51,05,Reply,UserId=0,bAssID=1,    ///用户同意		 
18,51,13,Send,UserID:0,bAssID=180,
18,51,13,CalculateBoard,UserId=0,i64Money:9
