10,01,57,Send,UserID:0,bAssID=181,
10,01,59,Reply,UserId=0,bAssID=1,    ///用户同意		 
10,02,27,Send,UserID:0,bAssID=180,
10,02,27,CalculateBoard,UserId=0,i64Money:0
