[WARN ][16/11/2017 15:23:34.609] :[000]In RemoveHandCard,i >= Result,is error,i:1,nResult:1
[WARN ][16/11/2017 15:23:35.671] :[756378]When Chi ,Remove hand cards failed,isvirtual:0
[WARN ][16/11/2017 15:23:35.921] :[000]In RemoveHandCard,i >= Result,is error,i:1,nResult:1
[WARN ][16/11/2017 15:23:35.921] :[756378]When Chi ,Remove hand cards failed,isvirtual:0
[WARN ][16/11/2017 15:23:35.921] :[000]In RemoveHandCard,i >= Result,is error,i:1,nResult:1
[WARN ][16/11/2017 15:23:35.921] :[756378]When Chi ,Remove hand cards failed,isvirtual:0
[DEBUG][28/11/2017 09:43:50.046] :[847501]before Check hu:1,1,2,2
[DEBUG][28/11/2017 09:44:05.953] :[847501]before Check hu:0,1,0,0
[DEBUG][28/11/2017 09:44:05.953] :[847501]before Check hu:0,1,1,0
[DEBUG][28/11/2017 09:44:05.953] :[847501]before Check hu:0,1,2,0
[DEBUG][28/11/2017 09:44:07.953] :[847501]before Check hu:1,1,0,2
[DEBUG][28/11/2017 09:44:07.953] :[847501]before Check hu:1,1,1,2
[DEBUG][28/11/2017 09:44:07.953] :[847501]before Check hu:1,1,2,2
[DEBUG][28/11/2017 09:44:39.687] :[000]UserSit , userId:: 14239,
[DEBUG][28/11/2017 09:44:39.687] :[000]UserSit , m_userlist:: 14240,14241,14239,
[DEBUG][28/11/2017 09:44:52.875] :[000]UserSit , userId:: 14239,14241,
[DEBUG][28/11/2017 09:44:52.875] :[000]UserSit , m_userlist:: 14239,0,0,
[DEBUG][28/11/2017 09:44:55.828] :[000]UserSit , userId:: 14239,14241,14240,
[DEBUG][28/11/2017 09:44:55.828] :[000]UserSit , m_userlist:: 14239,14241,0,
[DEBUG][28/11/2017 09:45:55.375] :[191449]before Check hu:0,1,0,0
[DEBUG][28/11/2017 09:45:55.375] :[191449]before Check hu:0,1,1,0
[DEBUG][28/11/2017 09:45:55.375] :[191449]before Check hu:0,1,2,0
[DEBUG][28/11/2017 09:45:57.375] :[191449]before Check hu:1,1,0,2
[DEBUG][28/11/2017 09:45:57.375] :[191449]before Check hu:1,1,1,2
[DEBUG][28/11/2017 09:45:57.375] :[191449]before Check hu:1,1,2,2
[DEBUG][28/11/2017 09:46:03.015] :[191449]before Check hu:1,1,0,1
[DEBUG][28/11/2017 09:46:03.015] :[191449]before Check hu:1,1,1,1
[DEBUG][28/11/2017 09:46:03.015] :[191449]before Check hu:1,1,2,1
[DEBUG][28/11/2017 09:46:11.640] :[191449]before Check hu:0,1,0,0
[DEBUG][28/11/2017 09:46:11.640] :[191449]before Check hu:0,1,1,0
[DEBUG][28/11/2017 09:46:11.640] :[191449]before Check hu:0,1,2,0
[DEBUG][28/11/2017 09:46:14.578] :[191449]before Check hu:1,1,0,2
[DEBUG][28/11/2017 09:46:14.578] :[191449]before Check hu:1,1,1,2
[DEBUG][28/11/2017 09:46:14.578] :[191449]before Check hu:1,1,2,2
[DEBUG][28/11/2017 09:46:23.140] :[191449]before Check hu:1,1,0,1
[DEBUG][28/11/2017 09:46:23.140] :[191449]before Check hu:1,1,1,1
[DEBUG][28/11/2017 09:46:23.140] :[191449]before Check hu:1,1,2,1
[DEBUG][28/11/2017 09:46:29.687] :[191449]before Check hu:1,1,0,0
[DEBUG][28/11/2017 09:46:29.687] :[191449]before Check hu:1,1,1,0
[DEBUG][28/11/2017 09:46:29.687] :[191449]before Check hu:1,1,2,0
[DEBUG][28/11/2017 09:46:37.671] :[191449]before Check hu:1,1,0,2
[DEBUG][28/11/2017 09:46:37.671] :[191449]before Check hu:1,1,1,2
[DEBUG][28/11/2017 09:46:37.671] :[191449]before Check hu:1,1,2,2
[DEBUG][28/11/2017 09:46:39.343] :[191449]before Check hu:1,1,0,1
[DEBUG][28/11/2017 09:46:39.343] :[191449]before Check hu:1,1,1,1
[DEBUG][28/11/2017 09:46:39.343] :[191449]before Check hu:1,1,2,1
[DEBUG][28/11/2017 09:46:42.484] :[191449]before Check hu:1,1,0,0
[DEBUG][28/11/2017 09:46:42.484] :[191449]before Check hu:1,1,1,0
[DEBUG][28/11/2017 09:46:42.484] :[191449]before Check hu:1,1,2,0
[DEBUG][28/11/2017 09:46:48.781] :[191449]before Check hu:1,1,0,2
[DEBUG][28/11/2017 09:46:48.781] :[191449]before Check hu:1,1,1,2
[DEBUG][28/11/2017 09:46:48.781] :[191449]before Check hu:1,1,2,2
[DEBUG][28/11/2017 09:46:54.578] :[191449]before Check hu:0,1,0,0
[DEBUG][28/11/2017 09:46:54.578] :[191449]before Check hu:0,1,1,0
[DEBUG][28/11/2017 09:46:54.578] :[191449]before Check hu:0,1,2,0
[DEBUG][28/11/2017 09:46:57.250] :[191449]before Check hu:1,1,0,2
[DEBUG][28/11/2017 09:46:57.250] :[191449]before Check hu:1,1,1,2
[DEBUG][28/11/2017 09:46:57.250] :[191449]before Check hu:1,1,2,2
[DEBUG][28/11/2017 09:47:00.562] :[191449]before Check hu:1,1,0,1
[DEBUG][28/11/2017 09:47:00.562] :[191449]before Check hu:1,1,1,1
[DEBUG][28/11/2017 09:47:00.578] :[191449]before Check hu:1,1,2,1
[DEBUG][28/11/2017 09:47:02.578] :[191449]before Check hu:1,1,0,0
[DEBUG][28/11/2017 09:47:02.578] :[191449]before Check hu:1,1,1,0
[DEBUG][28/11/2017 09:47:02.578] :[191449]before Check hu:1,1,2,0
[DEBUG][28/11/2017 09:47:10.453] :[191449]before Check hu:1,1,0,2
[DEBUG][28/11/2017 09:47:10.453] :[191449]before Check hu:1,1,1,2
[DEBUG][28/11/2017 09:47:10.453] :[191449]before Check hu:1,1,2,2
[DEBUG][28/11/2017 09:47:17.312] :[191449]before Check hu:1,1,0,1
[DEBUG][28/11/2017 09:47:17.312] :[191449]before Check hu:1,1,1,1
[DEBUG][28/11/2017 09:47:17.328] :[191449]before Check hu:1,1,2,1
[DEBUG][28/11/2017 09:47:25.906] :[191449]before Check hu:1,1,0,0
[DEBUG][28/11/2017 09:47:25.906] :[191449]before Check hu:1,1,1,0
[DEBUG][28/11/2017 09:47:25.906] :[191449]before Check hu:1,1,2,0
[DEBUG][28/11/2017 09:47:27.921] :[191449]before Check hu:1,1,0,2
[DEBUG][28/11/2017 09:47:27.921] :[191449]before Check hu:1,1,1,2
[DEBUG][28/11/2017 09:47:27.921] :[191449]before Check hu:1,1,2,2
[DEBUG][28/11/2017 09:47:40.296] :[191449]before Check hu:0,1,0,1
[DEBUG][28/11/2017 09:47:40.296] :[191449]before Check hu:0,1,1,1
[DEBUG][28/11/2017 09:47:40.296] :[191449]before Check hu:0,1,2,1
[DEBUG][28/11/2017 09:47:42.312] :[191449]before Check hu:1,1,0,0
[DEBUG][28/11/2017 09:47:42.312] :[191449]before Check hu:1,1,1,0
[DEBUG][28/11/2017 09:47:42.312] :[191449]before Check hu:1,1,2,0
[DEBUG][28/11/2017 09:48:28.484] :[191449]before Check hu:1,1,0,2
[DEBUG][28/11/2017 09:48:28.484] :[191449]before Check hu:1,1,1,2
[DEBUG][28/11/2017 09:48:28.484] :[191449]before Check hu:1,1,2,2
[DEBUG][28/11/2017 09:49:19.890] :[000]UserSit , userId:: 14239,
[DEBUG][28/11/2017 09:49:19.890] :[000]UserSit , m_userlist:: 14239,14241,14240,
[DEBUG][28/11/2017 09:49:29.703] :[000]UserSit , userId:: 14239,14241,
[DEBUG][28/11/2017 09:49:29.703] :[000]UserSit , m_userlist:: 14239,0,0,
[DEBUG][28/11/2017 09:49:43.375] :[000]UserSit , userId:: 14239,14241,14240,
[DEBUG][28/11/2017 09:49:43.375] :[000]UserSit , m_userlist:: 14239,14241,0,
[DEBUG][28/11/2017 09:50:29.328] :[748107]before Check hu:0,1,0,0
[DEBUG][28/11/2017 09:50:29.328] :[748107]before Check hu:0,1,1,0
[DEBUG][28/11/2017 09:50:29.328] :[748107]before Check hu:0,1,2,0
[DEBUG][28/11/2017 09:50:52.062] :[748107]before Check hu:1,1,0,2
[DEBUG][28/11/2017 09:50:52.062] :[748107]before Check hu:1,1,1,2
[DEBUG][28/11/2017 09:50:52.062] :[748107]before Check hu:1,1,2,2
[DEBUG][28/11/2017 09:50:59.890] :[748107]before Check hu:0,1,0,1
[DEBUG][28/11/2017 09:50:59.890] :[748107]before Check hu:0,1,1,1
[DEBUG][28/11/2017 09:50:59.890] :[748107]before Check hu:0,1,2,1
[DEBUG][28/11/2017 09:51:04.406] :[748107]before Check hu:0,1,0,0
[DEBUG][28/11/2017 09:51:04.406] :[748107]before Check hu:0,1,1,0
[DEBUG][28/11/2017 09:51:04.406] :[748107]before Check hu:0,1,2,0
[DEBUG][28/11/2017 09:54:16.734] :[748107]on get game staion , curassopt:-1,curopt:4
[DEBUG][28/11/2017 09:54:19.328] :[748107]before Check hu:0,1,0,2
[DEBUG][28/11/2017 09:54:19.328] :[748107]before Check hu:0,1,1,2
[DEBUG][28/11/2017 09:54:19.328] :[748107]before Check hu:0,1,2,2
[DEBUG][28/11/2017 09:54:21.328] :[748107]before Check hu:1,1,0,1
[DEBUG][28/11/2017 09:54:21.328] :[748107]before Check hu:1,1,1,1
[DEBUG][28/11/2017 09:54:21.328] :[748107]before Check hu:1,1,2,1
[DEBUG][28/11/2017 09:56:08.062] :[748107]before Check hu:1,1,0,0
[DEBUG][28/11/2017 09:56:08.062] :[748107]before Check hu:1,1,1,0
[DEBUG][28/11/2017 09:56:08.062] :[748107]before Check hu:1,1,2,0
[DEBUG][28/11/2017 09:56:19.734] :[748107]before Check hu:0,1,0,2
[DEBUG][28/11/2017 09:56:19.734] :[748107]before Check hu:0,1,1,2
[DEBUG][28/11/2017 09:56:19.734] :[748107]before Check hu:0,1,2,2
[DEBUG][28/11/2017 09:56:21.734] :[748107]before Check hu:1,1,0,1
[DEBUG][28/11/2017 09:56:21.734] :[748107]before Check hu:1,1,1,1
[DEBUG][28/11/2017 09:56:21.734] :[748107]before Check hu:1,1,2,1
[DEBUG][28/11/2017 09:56:25.265] :[748107]before Check hu:1,1,0,0
[DEBUG][28/11/2017 09:56:25.265] :[748107]before Check hu:1,1,1,0
[DEBUG][28/11/2017 09:56:25.265] :[748107]before Check hu:1,1,2,0
[DEBUG][28/11/2017 09:56:46.968] :[748107]before Check hu:1,1,0,2
[DEBUG][28/11/2017 09:56:46.984] :[748107]before Check hu:1,1,1,2
[DEBUG][28/11/2017 09:56:46.984] :[748107]before Check hu:1,1,2,2
[DEBUG][28/11/2017 09:56:50.875] :[748107]before Check hu:1,1,0,1
[DEBUG][28/11/2017 09:56:50.875] :[748107]before Check hu:1,1,1,1
[DEBUG][28/11/2017 09:56:50.875] :[748107]before Check hu:1,1,2,1
[DEBUG][28/11/2017 09:56:52.875] :[748107]before Check hu:1,1,0,0
[DEBUG][28/11/2017 09:56:52.875] :[748107]before Check hu:1,1,1,0
[DEBUG][28/11/2017 09:56:52.875] :[748107]before Check hu:1,1,2,0
[DEBUG][28/11/2017 09:56:54.875] :[748107]before Check hu:1,1,0,2
[DEBUG][28/11/2017 09:56:54.875] :[748107]before Check hu:1,1,1,2
[DEBUG][28/11/2017 09:56:54.875] :[748107]before Check hu:1,1,2,2
[DEBUG][28/11/2017 09:57:12.171] :[748107]before Check hu:0,1,0,1
[DEBUG][28/11/2017 09:57:12.171] :[748107]before Check hu:0,1,1,1
[DEBUG][28/11/2017 09:57:12.171] :[748107]before Check hu:0,1,2,1
[DEBUG][28/11/2017 09:57:17.578] :[748107]before Check hu:1,1,0,0
[DEBUG][28/11/2017 09:57:17.578] :[748107]before Check hu:1,1,1,0
[DEBUG][28/11/2017 09:57:17.578] :[748107]before Check hu:1,1,2,0
[DEBUG][28/11/2017 09:57:19.578] :[748107]before Check hu:1,1,0,2
[DEBUG][28/11/2017 09:57:19.578] :[748107]before Check hu:1,1,1,2
[DEBUG][28/11/2017 09:57:19.578] :[748107]before Check hu:1,1,2,2
[DEBUG][28/11/2017 09:57:46.312] :[748107]before Check hu:0,1,0,1
[DEBUG][28/11/2017 09:57:46.312] :[748107]before Check hu:0,1,1,1
[DEBUG][28/11/2017 09:57:46.312] :[748107]before Check hu:0,1,2,1
[DEBUG][28/11/2017 09:57:48.312] :[748107]before Check hu:1,1,0,0
[DEBUG][28/11/2017 09:57:48.312] :[748107]before Check hu:1,1,1,0
[DEBUG][28/11/2017 09:57:48.312] :[748107]before Check hu:1,1,2,0
[DEBUG][28/11/2017 09:57:50.312] :[748107]before Check hu:1,1,0,2
[DEBUG][28/11/2017 09:57:50.312] :[748107]before Check hu:1,1,1,2
[DEBUG][28/11/2017 09:57:50.312] :[748107]before Check hu:1,1,2,2
[DEBUG][28/11/2017 09:57:52.312] :[748107]before Check hu:1,1,0,1
[DEBUG][28/11/2017 09:57:52.312] :[748107]before Check hu:1,1,1,1
[DEBUG][28/11/2017 09:57:52.312] :[748107]before Check hu:1,1,2,1
[DEBUG][28/11/2017 09:57:54.312] :[748107]before Check hu:1,1,0,0
[DEBUG][28/11/2017 09:57:54.312] :[748107]before Check hu:1,1,1,0
[DEBUG][28/11/2017 09:57:54.312] :[748107]before Check hu:1,1,2,0
[DEBUG][28/11/2017 09:57:56.312] :[748107]before Check hu:1,1,0,0
[DEBUG][28/11/2017 09:57:56.312] :[748107]before Check hu:1,1,1,0
[DEBUG][28/11/2017 09:57:56.312] :[748107]before Check hu:1,1,2,0
[DEBUG][28/11/2017 09:58:09.828] :[748107]before Check hu:0,1,0,2
[DEBUG][28/11/2017 09:58:09.828] :[748107]before Check hu:0,1,1,2
[DEBUG][28/11/2017 09:58:09.828] :[748107]before Check hu:0,1,2,2
[DEBUG][28/11/2017 09:58:51.515] :[000]UserSit , userId:: 14239,
[DEBUG][28/11/2017 09:58:51.515] :[000]UserSit , m_userlist:: 14239,14241,14240,
[DEBUG][28/11/2017 09:59:00.875] :[000]UserSit , userId:: 14239,14240,
[DEBUG][28/11/2017 09:59:00.875] :[000]UserSit , m_userlist:: 14239,0,0,
