10,19,21,房间00,密码,选项0,00,00,			游戏状态,0,提示信息,用户进入,用户,0
10,19,22,房间00,密码,选项0,00,00,		游戏状态,0,定时器,40,
10,19,23,房间00,密码,选项0,00,00,		游戏状态,1,客户端, 0,同意游戏			
10,19,23,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
10,25,04,房间00,密码,选项0,00,00,			游戏状态,1,提示信息,用户退出,用户,0
10,28,30,房间00,密码,选项0,00,00,			游戏状态,1,提示信息,用户进入,用户,0
10,28,31,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
10,28,32,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
10,28,33,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
10,28,34,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
10,28,35,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
10,28,36,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
10,28,37,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
10,28,38,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
10,28,39,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
10,28,40,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
10,28,41,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
10,28,42,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
10,28,43,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
10,28,44,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
10,28,44,房间00,密码,选项0,00,00,			游戏状态,1,提示信息,用户进入,用户,1
10,28,45,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
10,28,45,房间00,密码,选项0,00,00,		游戏状态,1,客户端, 1,同意游戏			
10,28,46,房间00,密码,选项0,00,00,		游戏状态,1,定时器,40,
10,28,46,房间00,密码,选项0,00,00,		游戏状态,1,客户端, 0,同意游戏			
10,28,46,房间00,密码,选项0,00,00,			游戏状态,20,服务器,游戏开始			,iBeenPlayGame=1,iBaseNote=382675,iLimitNote=7653517,bUserState{[0]=1[1]=1[2]=0[3]=0},bIsSuperUser=0,bChangeRobotCard=0,iAllTotalNote=765350
10,28,46,房间00,密码,选项0,00,00,			游戏状态,20,服务器,本轮限注			,iNoteTime=0,iLimit=0
10,28,48,房间00,密码,选项0,00,00,		游戏状态,20,定时器,30,发牌定时器 
10,28,48,房间00,密码,选项0,00,00,			游戏状态,20,服务器,发牌信息			,iStartPos=0,iCardList={[0]=_0x3D_0x0D_0x00_0x00_0x00[1]=_0x39_0x2A_0x00_0x00_0x00[2]=_0x00_0x00_0x00_0x00_0x00[3]=_0x00_0x00_0x00_0x00_0x00},iCardCount{[0]=2[1]=2[2]=0[3]=0},iFirstSendCardCount=2
10,28,51,房间00,密码,选项0,00,00,		游戏状态,20,定时器,30,发牌定时器 
10,28,51,房间00,密码,选项0,00,00,			游戏状态,20,服务器,发牌完成			,bDeskStatin=0
10,28,51,房间00,密码,选项0,00,00,			游戏状态,22,服务器,开始游戏			,bDeskStaton=0,bCanCheck=1,iNoteBottom=382675,iNoteTop=7270842
10,28,58,房间00,密码,选项0,00,00,			游戏状态,22,客户端, 0,用户处理			,bBet=0,iVrebType=4,iNote=0}
10,28,58,房间00,密码,选项0,00,00,			游戏状态,22,服务器,下注结果			,bBet{[0]=0[1]=0[2]=0[3]=0},bNoteStyle=4,iOutPeople=0,iCurNote=7270842,iPlayerTotalNote{[0]=7653517[1]=382675[2]=0[3]=0},iAllTotalNote=8036192,iUserCardCount{[0]=2[1]=2[2]=0[3]=0},iUserCard={[0]=_0x3D_0x0D_0x2C_0x3C_0x1A[1]=_0x39_0x2A_0x1C_0x17_0x2B[2]=_0x18_0x29_0x1B_0x28_0x0B[3]=_0x3B_0x3A_0x1D_0x38_0x08}
10,28,59,房间00,密码,选项0,00,00,		游戏状态,22,定时器,37,等待下注动画完成计时器 
10,28,59,房间00,密码,选项0,00,00,			游戏状态,22,服务器,下注			  ,bNewTurn=0,bBet{[0]=0[1]=0[2]=0[3]=0},bAddTimes=0,bNoteTimes=1,iNowBigNoteStyle=4,iOutPeople=1,m_byUserAddNum{[0]=0[1]=0[2]=0[3]=0},iNowBigNote=7270842,iTotalNote=8036192,bCanCheck=0,iNoteBottom=7270842,iNoteTop=7270842
10,29,01,房间00,密码,选项0,00,00,			游戏状态,22,客户端, 1,用户处理			,bBet=0,iVrebType=3,iNote=0}
10,29,01,房间00,密码,选项0,00,00,			游戏状态,22,服务器,下注结果			,bBet{[0]=0[1]=0[2]=0[3]=0},bNoteStyle=4,iOutPeople=1,iCurNote=7270842,iPlayerTotalNote{[0]=7653517[1]=7653517[2]=0[3]=0},iAllTotalNote=15307034,iUserCardCount{[0]=2[1]=2[2]=0[3]=0},iUserCard={[0]=_0x3D_0x0D_0x2C_0x3C_0x1A[1]=_0x39_0x2A_0x1C_0x17_0x2B[2]=_0x18_0x29_0x1B_0x28_0x0B[3]=_0x3B_0x3A_0x1D_0x38_0x08}
10,29,02,房间00,密码,选项0,00,00,		游戏状态,22,定时器,37,等待下注动画完成计时器 
10,29,03,房间00,密码,选项0,00,00,		游戏状态,22,定时器,35,收集动画 
10,29,03,房间00,密码,选项0,00,00,			游戏状态,22,服务器,收集筹码			,JetonTotal=-1396392459,bDeskStation=133
10,29,04,房间00,密码,选项0,00,00,		游戏状态,22,定时器,33,发送一张牌 
10,29,04,房间00,密码,选项0,00,00,			游戏状态,22,服务器,新发一张牌		   ,iTurnCard{[0]=44[1]=28[2]=0[3]=0},bStartPos=0
10,29,05,房间00,密码,选项0,00,00,		游戏状态,22,定时器,33,发送一张牌 
10,29,05,房间00,密码,选项0,00,00,		游戏状态,22,定时器,33,发送一张牌 
10,29,05,房间00,密码,选项0,00,00,			游戏状态,22,服务器,新发一张牌		   ,iTurnCard{[0]=60[1]=23[2]=0[3]=0},bStartPos=0
10,29,06,房间00,密码,选项0,00,00,		游戏状态,22,定时器,33,发送一张牌 
10,29,06,房间00,密码,选项0,00,00,		游戏状态,22,定时器,33,发送一张牌 
10,29,06,房间00,密码,选项0,00,00,			游戏状态,22,服务器,新发一张牌		   ,iTurnCard{[0]=26[1]=43[2]=0[3]=0},bStartPos=0
10,29,07,房间00,密码,选项0,00,00,		游戏状态,22,定时器,33,发送一张牌 
10,29,07,房间00,密码,选项0,00,00,			游戏状态,22,服务器,收集筹码			,JetonTotal=1969792542,bDeskStation=76
10,29,08,房间00,密码,选项0,00,00,		游戏状态,22,定时器,32,游戏结束定时器 
10,29,08,房间00,密码,选项0,00,00,			游戏状态,23,服务器,游戏结束			,iCardShape{[0]=3[1]=1[2]=0[3]=0},bShowCardShape{[0]=1[1]=1[2]=0[3]=0},iUserState{[0]=4[1]=4[2]=0[3]=0},iTurePoint{[0]=7653517[1]=-7653517[2]=0[3]=0},iChangeMoney{[0]=7653517[1]=-7653517[2]=0[3]=0},iUserCardCount{[0]=5[1]=5[2]=0[3]=0},iUserCard={[0]=_0x3D_0x0D_0x2C_0x3C_0x1A[1]=_0x39_0x2A_0x1C_0x17_0x2B[2]=_0x18_0x29_0x1B_0x28_0x0B[3]=_0x3B_0x3A_0x1D_0x38_0x08}
10,29,09,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
10,29,10,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
10,29,11,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
10,29,12,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
10,29,13,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
10,29,14,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
10,29,15,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
10,29,16,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
10,29,17,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
10,29,18,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
10,29,19,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
10,29,20,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
10,29,21,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
10,29,22,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
10,29,23,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
10,29,24,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
10,29,25,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
10,29,26,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
10,29,27,房间00,密码,选项0,00,00,			游戏状态,23,提示信息,用户退出,用户,0
10,29,27,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
10,29,28,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
10,29,29,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
10,29,30,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
10,29,31,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
10,29,32,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
10,29,33,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
10,29,34,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
10,29,35,房间00,密码,选项0,00,00,		游戏状态,23,定时器,40,
