16,21,04,房间00,密码263026,00000000,02,00,			游戏状态,0,提示信息,用户进入,0
16,21,04,房间00,密码263026,00000000,02,00,游戏状态,0,服务器,房卡选项,发送给0
16,21,04,房间00,密码263026,00000000,02,00,游戏状态,0,服务器,当前货币,msg=250000,tCurMoneyInfoArr{[0]iCurMoney=250000_iHadBuyInMoney=0_iTheBuyInMoney=0_iNextRoundBuyInMoney=0_,
16,21,04,房间00,密码263026,00000000,02,00,游戏状态,0,服务器,玩家输赢统计信息,发送给0
16,21,53,房间00,密码263026,00000000,02,00,		游戏状态,0,客户端, 0,同意游戏
16,22,20,房间00,密码263026,00000000,02,00,		游戏状态,0,提示信息,解散房间
22,46,17,房间00,密码287871,00000000,02,00,			游戏状态,0,提示信息,用户进入,0
22,46,17,房间00,密码287871,00000000,02,00,游戏状态,0,服务器,房卡选项,发送给0
22,46,17,房间00,密码287871,00000000,02,00,游戏状态,0,服务器,当前货币,msg=200000,tCurMoneyInfoArr{[0]iCurMoney=200000_iHadBuyInMoney=0_iTheBuyInMoney=0_iNextRoundBuyInMoney=0_,
22,46,17,房间00,密码287871,00000000,02,00,游戏状态,0,服务器,玩家输赢统计信息,发送给0
22,46,21,房间00,密码287871,00000000,02,00,		游戏状态,0,客户端, 0,同意游戏
22,46,44,房间00,密码287871,00000000,02,00,			游戏状态,0,提示信息,用户退出,0
22,46,44,房间00,密码287871,00000000,02,00,游戏状态,0,服务器,用户离开
22,49,44,房间00,密码287871,00000000,02,00,		游戏状态,0,提示信息,释放房间
