11,29,34,房间00,密码762712,00000000,02,00,			游戏状态,0,提示信息,用户进入,0
11,29,34,房间00,密码762712,00000000,02,00,游戏状态,0,服务器,房卡选项,发送给0
11,29,34,房间00,密码762712,00000000,02,00,游戏状态,0,服务器,当前货币,msg=400,tCurMoneyInfoArr{[0]iCurMoney=400_iHadBuyInMoney=0_iTheBuyInMoney=0_iNextRoundBuyInMoney=0_,
11,29,34,房间00,密码762712,00000000,02,00,游戏状态,0,服务器,玩家输赢统计信息,发送给0
11,30,27,房间00,密码762712,00000000,02,00,			游戏状态,0,提示信息,断线离开,0
11,37,30,房间00,密码762712,00000000,02,00,			游戏状态,0,提示信息,用户进入,0
11,37,30,房间00,密码762712,00000000,02,00,游戏状态,0,服务器,房卡选项,发送给0
11,37,30,房间00,密码762712,00000000,02,00,游戏状态,0,服务器,当前货币,msg=400,tCurMoneyInfoArr{[0]iCurMoney=400_iHadBuyInMoney=0_iTheBuyInMoney=0_iNextRoundBuyInMoney=0_,
11,37,30,房间00,密码762712,00000000,02,00,游戏状态,0,服务器,玩家输赢统计信息,发送给0
11,38,55,房间00,密码762712,00000000,02,00,			游戏状态,0,提示信息,断线离开,0
11,50,45,房间00,密码762712,00000000,02,00,			游戏状态,0,提示信息,用户进入,0
11,50,45,房间00,密码762712,00000000,02,00,游戏状态,0,服务器,房卡选项,发送给0
11,50,45,房间00,密码762712,00000000,02,00,游戏状态,0,服务器,当前货币,msg=400,tCurMoneyInfoArr{[0]iCurMoney=400_iHadBuyInMoney=0_iTheBuyInMoney=0_iNextRoundBuyInMoney=0_,
11,50,45,房间00,密码762712,00000000,02,00,游戏状态,0,服务器,玩家输赢统计信息,发送给0
11,53,11,房间00,密码762712,00000000,02,00,			游戏状态,0,提示信息,断线离开,0
13,35,05,房间00,密码762712,00000000,02,00,			游戏状态,0,提示信息,用户进入,0
13,35,05,房间00,密码762712,00000000,02,00,游戏状态,0,服务器,房卡选项,发送给0
13,35,05,房间00,密码762712,00000000,02,00,游戏状态,0,服务器,当前货币,msg=400,tCurMoneyInfoArr{[0]iCurMoney=400_iHadBuyInMoney=0_iTheBuyInMoney=0_iNextRoundBuyInMoney=0_,
13,35,05,房间00,密码762712,00000000,02,00,游戏状态,0,服务器,玩家输赢统计信息,发送给0
13,41,36,房间00,密码762712,00000000,02,00,			游戏状态,0,提示信息,断线离开,0
13,48,09,房间00,密码762712,00000000,02,00,			游戏状态,0,提示信息,用户进入,0
13,48,09,房间00,密码762712,00000000,02,00,游戏状态,0,服务器,房卡选项,发送给0
13,48,09,房间00,密码762712,00000000,02,00,游戏状态,0,服务器,当前货币,msg=400,tCurMoneyInfoArr{[0]iCurMoney=400_iHadBuyInMoney=0_iTheBuyInMoney=0_iNextRoundBuyInMoney=0_,
13,48,09,房间00,密码762712,00000000,02,00,游戏状态,0,服务器,玩家输赢统计信息,发送给0
13,50,32,房间00,密码762712,00000000,02,00,			游戏状态,0,提示信息,断线离开,0
13,51,12,房间00,密码762712,00000000,02,00,			游戏状态,0,提示信息,断线重连,0
13,51,14,房间00,密码762712,00000000,02,00,			游戏状态,0,提示信息,用户进入,0
13,51,14,房间00,密码762712,00000000,02,00,游戏状态,0,服务器,房卡选项,发送给0
13,51,14,房间00,密码762712,00000000,02,00,游戏状态,0,服务器,当前货币,msg=400,tCurMoneyInfoArr{[0]iCurMoney=400_iHadBuyInMoney=0_iTheBuyInMoney=0_iNextRoundBuyInMoney=0_,
13,51,14,房间00,密码762712,00000000,02,00,游戏状态,0,服务器,玩家输赢统计信息,发送给0
13,52,33,房间00,密码762712,00000000,02,00,			游戏状态,0,提示信息,断线离开,0
13,53,29,房间00,密码762712,00000000,02,00,			游戏状态,0,提示信息,断线重连,0
13,53,31,房间00,密码762712,00000000,02,00,			游戏状态,0,提示信息,用户进入,0
13,53,31,房间00,密码762712,00000000,02,00,游戏状态,0,服务器,房卡选项,发送给0
13,53,31,房间00,密码762712,00000000,02,00,游戏状态,0,服务器,当前货币,msg=400,tCurMoneyInfoArr{[0]iCurMoney=400_iHadBuyInMoney=0_iTheBuyInMoney=0_iNextRoundBuyInMoney=0_,
13,53,31,房间00,密码762712,00000000,02,00,游戏状态,0,服务器,玩家输赢统计信息,发送给0
13,55,32,房间00,密码762712,00000000,02,00,		游戏状态,0,提示信息,解散房间
14,02,10,房间00,密码999883,00000000,02,00,			游戏状态,0,提示信息,用户进入,0
14,02,10,房间00,密码999883,00000000,02,00,游戏状态,0,服务器,房卡选项,发送给0
14,02,10,房间00,密码999883,00000000,02,00,游戏状态,0,服务器,当前货币,msg=400,tCurMoneyInfoArr{[0]iCurMoney=400_iHadBuyInMoney=0_iTheBuyInMoney=0_iNextRoundBuyInMoney=0_,
14,02,10,房间00,密码999883,00000000,02,00,游戏状态,0,服务器,玩家输赢统计信息,发送给0
14,03,42,房间00,密码999883,00000000,02,00,		游戏状态,0,提示信息,解散房间
14,31,17,房间00,密码556882,00000000,02,00,			游戏状态,0,提示信息,用户进入,0
14,31,17,房间00,密码556882,00000000,02,00,游戏状态,0,服务器,房卡选项,发送给0
14,31,17,房间00,密码556882,00000000,02,00,游戏状态,0,服务器,当前货币,msg=400,tCurMoneyInfoArr{[0]iCurMoney=400_iHadBuyInMoney=0_iTheBuyInMoney=0_iNextRoundBuyInMoney=0_,
14,31,17,房间00,密码556882,00000000,02,00,游戏状态,0,服务器,玩家输赢统计信息,发送给0
14,32,49,房间00,密码556882,00000000,02,00,			游戏状态,0,提示信息,断线离开,0
15,56,57,房间00,密码556882,00000000,02,00,			游戏状态,0,提示信息,用户进入,0
15,56,57,房间00,密码556882,00000000,02,00,游戏状态,0,服务器,房卡选项,发送给0
15,56,57,房间00,密码556882,00000000,02,00,游戏状态,0,服务器,当前货币,msg=400,tCurMoneyInfoArr{[0]iCurMoney=400_iHadBuyInMoney=0_iTheBuyInMoney=0_iNextRoundBuyInMoney=0_,
15,56,57,房间00,密码556882,00000000,02,00,游戏状态,0,服务器,玩家输赢统计信息,发送给0
