11, 07, 32, 房间00, 密码378578, 12047e21, 03, 00, 		游戏状态, 1, 定时器, 51, 
17, 36, 28, 房间00, 密码836185, 12047e28, 03, 00, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
17, 36, 29, 房间00, 密码836185, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 48, 
17, 36, 38, 房间00, 密码836185, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 34, 自动摆牛计时器
17, 37, 04, 房间00, 密码836185, 12047e28, 03, 00, 游戏状态, 23, 用户进入, 1
17, 37, 27, 房间00, 密码836185, 12047e28, 03, 00, 			游戏状态, 23, 客户端,  1, 玩家摆牛		   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
17, 37, 27, 房间00, 密码836185, 12047e28, 03, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x3B[1]=0x18[2]=0x23}, byUpCard{[0]=0x0A[1]=0x34}, iShape=0
17, 37, 38, 房间00, 密码836185, 12047e28, 03, 00, 			游戏状态, 23, 客户端,  0, 玩家摆牛		   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
17, 37, 38, 房间00, 密码836185, 12047e28, 03, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x0B[1]=0x3C[2]=0x09}, byUpCard{[0]=0x28[1]=0x07}, iShape=7
17, 37, 39, 房间00, 密码836185, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 41, 
17, 37, 40, 房间00, 密码836185, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 35, 游戏结束定时器
17, 37, 40, 房间00, 密码836185, 12047e28, 03, 01, 			游戏状态, 25, 服务器, 游戏结束				, iUserState{[0]=3[1]=3[2]=0[3]=0[4]=0[5]=0}, iChangeMoney{[0]=4[1]=-4[2]=0[3]=0[4]=0[5]=0
17, 37, 46, 房间00, 密码836185, 12047e28, 03, 01, 游戏状态, 24, 服务器, 游戏开始				
17, 37, 48, 房间00, 密码836185, 12047e28, 03, 01, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
17, 37, 50, 房间00, 密码836185, 12047e28, 03, 01, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
17, 37, 50, 房间00, 密码836185, 12047e28, 03, 01, 游戏状态, 22, 服务器, 发牌完成		   		
17, 37, 51, 房间00, 密码836185, 12047e28, 03, 01, 		游戏状态, 20, 定时器, 48, 
17, 37, 53, 房间00, 密码836185, 12047e28, 03, 01, 			游戏状态, 20, 服务器, 通知抢庄结束	   		, bNTDeskStation=0, byUserState={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bCatchNum={[0]=1[1]=1[2]=255[3]=255[4]=255[5]=255}, bShowDing=1
17, 37, 56, 房间00, 密码836185, 12047e28, 03, 01, 		游戏状态, 20, 定时器, 37, 抢庄结束定时器		 
17, 37, 56, 房间00, 密码836185, 12047e28, 03, 01, 游戏状态, 21, 服务器, 通知下注		   		
17, 37, 57, 房间00, 密码836185, 12047e28, 03, 01, 		游戏状态, 21, 定时器, 48, 
17, 37, 59, 房间00, 密码836185, 12047e28, 03, 01, 		游戏状态, 21, 定时器, 32, 下注完成定时器
17, 37, 59, 房间00, 密码836185, 12047e28, 03, 01, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
17, 38, 00, 房间00, 密码836185, 12047e28, 03, 01, 		游戏状态, 23, 定时器, 48, 
17, 38, 09, 房间00, 密码836185, 12047e28, 03, 01, 		游戏状态, 23, 定时器, 34, 自动摆牛计时器
17, 39, 22, 房间01, 密码571194, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
17, 39, 25, 房间02, 密码141978, 12047e28, 03, 00, 游戏状态, 1, 用户进入, 0
17, 39, 37, 房间02, 密码141978, 12047e28, 03, 00, 游戏状态, 1, 用户进入, 1
17, 39, 38, 房间02, 密码141978, 12047e28, 03, 00, 游戏状态, 24, 服务器, 游戏开始				
17, 39, 40, 房间02, 密码141978, 12047e28, 03, 00, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
17, 39, 42, 房间02, 密码141978, 12047e28, 03, 00, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
17, 39, 42, 房间02, 密码141978, 12047e28, 03, 00, 游戏状态, 22, 服务器, 发牌完成		   		
17, 39, 43, 房间02, 密码141978, 12047e28, 03, 00, 		游戏状态, 20, 定时器, 48, 
17, 39, 44, 房间02, 密码141978, 12047e28, 03, 00, 			游戏状态, 20, 服务器, 通知抢庄结束	   		, bNTDeskStation=1, byUserState={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bCatchNum={[0]=1[1]=1[2]=255[3]=255[4]=255[5]=255}, bShowDing=1
17, 39, 47, 房间02, 密码141978, 12047e28, 03, 00, 		游戏状态, 20, 定时器, 37, 抢庄结束定时器		 
17, 39, 47, 房间02, 密码141978, 12047e28, 03, 00, 游戏状态, 21, 服务器, 通知下注		   		
17, 39, 48, 房间02, 密码141978, 12047e28, 03, 00, 		游戏状态, 21, 定时器, 48, 
17, 39, 49, 房间02, 密码141978, 12047e28, 03, 00, 		游戏状态, 21, 定时器, 32, 下注完成定时器
17, 39, 49, 房间02, 密码141978, 12047e28, 03, 00, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
17, 39, 50, 房间02, 密码141978, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 48, 
17, 39, 59, 房间02, 密码141978, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 34, 自动摆牛计时器
17, 40, 19, 房间02, 密码141978, 12047e28, 03, 00, 游戏状态, 23, 用户进入, 0
17, 40, 33, 房间01, 密码571194, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 1
17, 40, 37, 房间01, 密码571194, 12047e22, 03, 00, 游戏状态, 24, 服务器, 游戏开始				
17, 40, 39, 房间01, 密码571194, 12047e22, 03, 00, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
17, 40, 39, 房间01, 密码571194, 12047e22, 03, 00, 			游戏状态, 20, 服务器, 通知抢庄结束	   		, bNTDeskStation=0, byUserState={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bCatchNum={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bShowDing=1
17, 40, 42, 房间01, 密码571194, 12047e22, 03, 00, 		游戏状态, 20, 定时器, 37, 抢庄结束定时器		 
17, 40, 42, 房间01, 密码571194, 12047e22, 03, 00, 游戏状态, 21, 服务器, 通知下注		   		
17, 40, 42, 房间02, 密码141978, 12047e28, 03, 00, 游戏状态, 23, 用户进入, 1
17, 40, 43, 房间01, 密码571194, 12047e22, 03, 00, 		游戏状态, 21, 定时器, 48, 
17, 40, 47, 房间01, 密码571194, 12047e22, 03, 00, 		游戏状态, 21, 定时器, 32, 下注完成定时器
17, 40, 49, 房间01, 密码571194, 12047e22, 03, 00, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
17, 40, 49, 房间01, 密码571194, 12047e22, 03, 00, 游戏状态, 22, 服务器, 发牌完成		   		
17, 40, 49, 房间01, 密码571194, 12047e22, 03, 00, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
17, 40, 50, 房间01, 密码571194, 12047e22, 03, 00, 		游戏状态, 23, 定时器, 48, 
17, 40, 55, 房间01, 密码571194, 12047e22, 03, 00, 			游戏状态, 23, 客户端,  0, 玩家摆牛		   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
17, 40, 55, 房间01, 密码571194, 12047e22, 03, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x26[1]=0x14[2]=0x07}, byUpCard{[0]=0x19[1]=0x3D}, iShape=1
17, 40, 57, 房间01, 密码571194, 12047e22, 03, 00, 			游戏状态, 23, 客户端,  1, 玩家摆牛		   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
17, 40, 57, 房间01, 密码571194, 12047e22, 03, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x39[1]=0x1D[2]=0x08}, byUpCard{[0]=0x03[1]=0x01}, iShape=6
17, 40, 58, 房间01, 密码571194, 12047e22, 03, 00, 		游戏状态, 23, 定时器, 41, 
17, 40, 59, 房间01, 密码571194, 12047e22, 03, 00, 		游戏状态, 23, 定时器, 35, 游戏结束定时器
17, 40, 59, 房间01, 密码571194, 12047e22, 03, 01, 			游戏状态, 25, 服务器, 游戏结束				, iUserState{[0]=3[1]=3[2]=0[3]=0[4]=0[5]=0}, iChangeMoney{[0]=-2[1]=2[2]=0[3]=0[4]=0[5]=0
17, 41, 02, 房间01, 密码571194, 12047e22, 03, 01, 游戏状态, 24, 服务器, 游戏开始				
17, 41, 04, 房间01, 密码571194, 12047e22, 03, 01, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
17, 41, 04, 房间01, 密码571194, 12047e22, 03, 01, 			游戏状态, 20, 服务器, 通知抢庄结束	   		, bNTDeskStation=0, byUserState={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bCatchNum={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bShowDing=0
17, 41, 04, 房间01, 密码571194, 12047e22, 03, 01, 		游戏状态, 20, 定时器, 37, 抢庄结束定时器		 
17, 41, 04, 房间01, 密码571194, 12047e22, 03, 01, 游戏状态, 21, 服务器, 通知下注		   		
17, 41, 05, 房间01, 密码571194, 12047e22, 03, 01, 		游戏状态, 21, 定时器, 48, 
17, 41, 07, 房间01, 密码571194, 12047e22, 03, 01, 		游戏状态, 21, 定时器, 32, 下注完成定时器
17, 41, 08, 房间01, 密码571194, 12047e22, 03, 01, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
17, 41, 08, 房间01, 密码571194, 12047e22, 03, 01, 游戏状态, 22, 服务器, 发牌完成		   		
17, 41, 08, 房间01, 密码571194, 12047e22, 03, 01, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
17, 41, 09, 房间01, 密码571194, 12047e22, 03, 01, 		游戏状态, 23, 定时器, 48, 
17, 41, 15, 房间00, 密码836185, 12047e28, 03, 01, 		游戏状态, 23, 定时器, 51, 
17, 41, 15, 房间00, 密码, 12047e28, 00, 00, 游戏状态, 1, 服务器, 游戏结束				
17, 41, 16, 房间01, 密码571194, 12047e22, 03, 01, 			游戏状态, 23, 客户端,  1, 玩家摆牛		   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
17, 41, 16, 房间01, 密码571194, 12047e22, 03, 01, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x28[1]=0x04[2]=0x25}, byUpCard{[0]=0x2A[1]=0x3C}, iShape=10
17, 41, 18, 房间01, 密码571194, 12047e22, 03, 01, 		游戏状态, 23, 定时器, 34, 自动摆牛计时器
17, 41, 23, 房间01, 密码571194, 12047e22, 03, 01, 			游戏状态, 23, 客户端,  0, 玩家摆牛		   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
17, 41, 23, 房间01, 密码571194, 12047e22, 03, 01, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x36[1]=0x16[2]=0x15}, byUpCard{[0]=0x27[1]=0x02}, iShape=1
17, 41, 24, 房间01, 密码571194, 12047e22, 03, 01, 		游戏状态, 23, 定时器, 41, 
17, 41, 25, 房间01, 密码571194, 12047e22, 03, 01, 		游戏状态, 23, 定时器, 35, 游戏结束定时器
17, 41, 25, 房间01, 密码571194, 12047e22, 03, 02, 			游戏状态, 25, 服务器, 游戏结束				, iUserState{[0]=3[1]=3[2]=0[3]=0[4]=0[5]=0}, iChangeMoney{[0]=-4[1]=4[2]=0[3]=0[4]=0[5]=0
17, 41, 40, 房间02, 密码141978, 12047e28, 03, 00, 			游戏状态, 23, 客户端,  0, 玩家摆牛		   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
17, 41, 40, 房间02, 密码141978, 12047e28, 03, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x18[1]=0x36[2]=0x3D}, byUpCard{[0]=0x28[1]=0x07}, iShape=0
17, 41, 41, 房间02, 密码141978, 12047e28, 03, 00, 			游戏状态, 23, 客户端,  1, 玩家摆牛		   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
17, 41, 41, 房间02, 密码141978, 12047e28, 03, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x1B[1]=0x2C[2]=0x29}, byUpCard{[0]=0x38[1]=0x2B}, iShape=9
17, 41, 42, 房间02, 密码141978, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 41, 
17, 41, 43, 房间02, 密码141978, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 35, 游戏结束定时器
17, 41, 43, 房间02, 密码141978, 12047e28, 03, 01, 			游戏状态, 25, 服务器, 游戏结束				, iUserState{[0]=3[1]=3[2]=0[3]=0[4]=0[5]=0}, iChangeMoney{[0]=-6[1]=6[2]=0[3]=0[4]=0[5]=0
17, 41, 46, 房间02, 密码141978, 12047e28, 03, 01, 游戏状态, 24, 服务器, 游戏开始				
17, 41, 48, 房间02, 密码141978, 12047e28, 03, 01, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
17, 41, 49, 房间02, 密码141978, 12047e28, 03, 01, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
17, 41, 49, 房间02, 密码141978, 12047e28, 03, 01, 游戏状态, 22, 服务器, 发牌完成		   		
17, 41, 50, 房间02, 密码141978, 12047e28, 03, 01, 		游戏状态, 20, 定时器, 48, 
17, 41, 52, 房间02, 密码141978, 12047e28, 03, 01, 			游戏状态, 20, 服务器, 通知抢庄结束	   		, bNTDeskStation=1, byUserState={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bCatchNum={[0]=1[1]=1[2]=255[3]=255[4]=255[5]=255}, bShowDing=1
17, 41, 55, 房间02, 密码141978, 12047e28, 03, 01, 		游戏状态, 20, 定时器, 37, 抢庄结束定时器		 
17, 41, 55, 房间02, 密码141978, 12047e28, 03, 01, 游戏状态, 21, 服务器, 通知下注		   		
17, 41, 56, 房间02, 密码141978, 12047e28, 03, 01, 		游戏状态, 21, 定时器, 48, 
17, 41, 57, 房间02, 密码141978, 12047e28, 03, 01, 		游戏状态, 21, 定时器, 32, 下注完成定时器
17, 41, 57, 房间02, 密码141978, 12047e28, 03, 01, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
17, 41, 58, 房间02, 密码141978, 12047e28, 03, 01, 		游戏状态, 23, 定时器, 48, 
17, 42, 02, 房间01, 密码571194, 12047e22, 03, 02, 			游戏状态, 25, 服务器, 大结算					, [0]={bWinner=0_dwUserID=17159										_iNTCount=2										_i64WinMoney=-6, [1]={bWinner=1_dwUserID=20587										_iNTCount=0										_i64WinMoney=6, [2]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [3]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [4]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [5]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0
17, 42, 07, 房间02, 密码141978, 12047e28, 03, 01, 		游戏状态, 23, 定时器, 34, 自动摆牛计时器
17, 42, 09, 房间02, 密码141978, 12047e28, 03, 01, 			游戏状态, 23, 客户端,  1, 玩家摆牛		   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
17, 42, 09, 房间02, 密码141978, 12047e28, 03, 01, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x1C[1]=0x28[2]=0x2D}, byUpCard{[0]=0x13[1]=0x0B}, iShape=4
17, 42, 09, 房间02, 密码141978, 12047e28, 03, 01, 			游戏状态, 23, 客户端,  0, 玩家摆牛		   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
17, 42, 09, 房间02, 密码141978, 12047e28, 03, 01, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x23[1]=0x3D[2]=0x24}, byUpCard{[0]=0x21[1]=0x18}, iShape=1
17, 42, 10, 房间02, 密码141978, 12047e28, 03, 01, 		游戏状态, 23, 定时器, 41, 
17, 42, 11, 房间02, 密码141978, 12047e28, 03, 01, 		游戏状态, 23, 定时器, 35, 游戏结束定时器
17, 42, 11, 房间02, 密码141978, 12047e28, 03, 02, 			游戏状态, 25, 服务器, 游戏结束				, iUserState{[0]=3[1]=3[2]=0[3]=0[4]=0[5]=0}, iChangeMoney{[0]=-2[1]=2[2]=0[3]=0[4]=0[5]=0
17, 42, 19, 房间02, 密码141978, 12047e28, 03, 02, 			游戏状态, 25, 服务器, 大结算					, [0]={bWinner=0_dwUserID=12407										_iNTCount=0										_i64WinMoney=-8, [1]={bWinner=1_dwUserID=19616										_iNTCount=2										_i64WinMoney=8, [2]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [3]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [4]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [5]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0
17, 42, 33, 房间00, 密码063786, 12047e28, 03, 00, 游戏状态, 1, 用户进入, 0
17, 42, 47, 房间00, 密码063786, 12047e28, 03, 00, 游戏状态, 1, 用户进入, 1
17, 42, 49, 房间00, 密码063786, 12047e28, 03, 00, 游戏状态, 24, 服务器, 游戏开始				
17, 42, 51, 房间00, 密码063786, 12047e28, 03, 00, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
17, 42, 53, 房间00, 密码063786, 12047e28, 03, 00, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
17, 42, 53, 房间00, 密码063786, 12047e28, 03, 00, 游戏状态, 22, 服务器, 发牌完成		   		
17, 42, 54, 房间00, 密码063786, 12047e28, 03, 00, 		游戏状态, 20, 定时器, 48, 
17, 42, 54, 房间00, 密码063786, 12047e28, 03, 00, 			游戏状态, 20, 服务器, 通知抢庄结束	   		, bNTDeskStation=1, byUserState={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bCatchNum={[0]=1[1]=1[2]=255[3]=255[4]=255[5]=255}, bShowDing=1
17, 42, 58, 房间00, 密码063786, 12047e28, 03, 00, 		游戏状态, 20, 定时器, 37, 抢庄结束定时器		 
17, 42, 58, 房间00, 密码063786, 12047e28, 03, 00, 游戏状态, 21, 服务器, 通知下注		   		
17, 42, 59, 房间00, 密码063786, 12047e28, 03, 00, 		游戏状态, 21, 定时器, 48, 
17, 42, 59, 房间00, 密码063786, 12047e28, 03, 00, 		游戏状态, 21, 定时器, 32, 下注完成定时器
17, 42, 59, 房间00, 密码063786, 12047e28, 03, 00, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
17, 43, 00, 房间00, 密码063786, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 48, 
17, 43, 09, 房间00, 密码063786, 12047e28, 03, 00, 			游戏状态, 23, 客户端,  0, 玩家摆牛		   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
17, 43, 09, 房间00, 密码063786, 12047e28, 03, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x2B[1]=0x26[2]=0x0B}, byUpCard{[0]=0x16[1]=0x24}, iShape=0
17, 43, 09, 房间00, 密码063786, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 34, 自动摆牛计时器
17, 43, 11, 房间00, 密码063786, 12047e28, 03, 00, 			游戏状态, 23, 客户端,  1, 玩家摆牛		   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
17, 43, 11, 房间00, 密码063786, 12047e28, 03, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x0C[1]=0x08[2]=0x38}, byUpCard{[0]=0x02[1]=0x22}, iShape=0
17, 43, 12, 房间00, 密码063786, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 41, 
17, 43, 13, 房间00, 密码063786, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 35, 游戏结束定时器
17, 43, 13, 房间00, 密码063786, 12047e28, 03, 01, 			游戏状态, 25, 服务器, 游戏结束				, iUserState{[0]=3[1]=3[2]=0[3]=0[4]=0[5]=0}, iChangeMoney{[0]=-2[1]=2[2]=0[3]=0[4]=0[5]=0
17, 43, 24, 房间00, 密码063786, 12047e28, 03, 01, 			游戏状态, 25, 服务器, 大结算					, [0]={bWinner=0_dwUserID=12407										_iNTCount=0										_i64WinMoney=-2, [1]={bWinner=1_dwUserID=19616										_iNTCount=1										_i64WinMoney=2, [2]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [3]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [4]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [5]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0
17, 43, 39, 房间00, 密码341416, 12047e21, 03, 00, 游戏状态, 1, 用户进入, 0
17, 44, 13, 房间00, 密码341416, 12047e21, 03, 00, 游戏状态, 1, 用户进入, 1
17, 44, 15, 房间00, 密码341416, 12047e21, 03, 00, 游戏状态, 24, 服务器, 游戏开始				
17, 44, 17, 房间00, 密码341416, 12047e21, 03, 00, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
17, 44, 18, 房间00, 密码341416, 12047e21, 03, 00, 		游戏状态, 20, 定时器, 48, 
17, 44, 19, 房间00, 密码341416, 12047e21, 03, 00, 			游戏状态, 20, 服务器, 通知抢庄结束	   		, bNTDeskStation=1, byUserState={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bCatchNum={[0]=1[1]=1[2]=255[3]=255[4]=255[5]=255}, bShowDing=1
17, 44, 22, 房间00, 密码341416, 12047e21, 03, 00, 		游戏状态, 20, 定时器, 37, 抢庄结束定时器		 
17, 44, 22, 房间00, 密码341416, 12047e21, 03, 00, 游戏状态, 21, 服务器, 通知下注		   		
17, 44, 23, 房间00, 密码341416, 12047e21, 03, 00, 		游戏状态, 21, 定时器, 48, 
17, 44, 24, 房间00, 密码341416, 12047e21, 03, 00, 		游戏状态, 21, 定时器, 32, 下注完成定时器
17, 44, 25, 房间00, 密码341416, 12047e21, 03, 00, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
17, 44, 25, 房间00, 密码341416, 12047e21, 03, 00, 游戏状态, 22, 服务器, 发牌完成		   		
17, 44, 25, 房间00, 密码341416, 12047e21, 03, 00, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
17, 44, 26, 房间00, 密码341416, 12047e21, 03, 00, 		游戏状态, 23, 定时器, 48, 
17, 44, 36, 房间00, 密码341416, 12047e21, 03, 00, 		游戏状态, 23, 定时器, 34, 自动摆牛计时器
17, 44, 48, 房间00, 密码341416, 12047e21, 03, 00, 			游戏状态, 23, 客户端,  1, 玩家摆牛		   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
17, 44, 48, 房间00, 密码341416, 12047e21, 03, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x13[1]=0x05[2]=0x1C}, byUpCard{[0]=0x26[1]=0x0A}, iShape=7
