08, 23, 52, 房间00, 密码845941, 12047e21, 03, 00, 游戏状态, 1, 用户进入, 0
08, 26, 03, 房间00, 密码845941, 12047e21, 03, 00, 游戏状态, 1, 用户进入, 0
08, 31, 08, 房间00, 密码845941, 12047e21, 03, 00, 		游戏状态, 1, 定时器, 51, 
08, 31, 08, 房间00, 密码, 12047e21, 00, 00, 游戏状态, 1, 服务器, 游戏结束				
10, 48, 31, 房间00, 密码381542, 12047e24, 03, 00, 游戏状态, 1, 用户进入, 0
10, 52, 51, 房间00, 密码381542, 12047e24, 03, 00, 		游戏状态, 1, 定时器, 51, 
10, 52, 51, 房间00, 密码, 12047e24, 00, 00, 游戏状态, 1, 服务器, 游戏结束				
14, 25, 11, 房间00, 密码899285, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
14, 28, 21, 房间00, 密码899285, 12047e22, 03, 00, 		游戏状态, 1, 定时器, 51, 
14, 28, 21, 房间00, 密码, 12047e22, 00, 00, 游戏状态, 1, 服务器, 游戏结束				
16, 33, 54, 房间00, 密码830672, 12047e28, 03, 00, 游戏状态, 1, 用户进入, 0
16, 34, 05, 房间00, 密码830672, 12047e28, 03, 00, 游戏状态, 1, 用户进入, 1
16, 34, 10, 房间00, 密码830672, 12047e28, 03, 00, 游戏状态, 24, 服务器, 游戏开始				
16, 34, 12, 房间00, 密码830672, 12047e28, 03, 00, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
16, 34, 12, 房间00, 密码830672, 12047e28, 03, 00, 			游戏状态, 22, 服务器, 通知发牌信息	   		, iStartPos=1, iUserCard={[0]=_0x14_0x0B_0x09_0x38_0x0D[1]=_0x1A_0x0A_0x2D_0x17_0x11[2]=_0x00_0x00_0x00_0x00_0x00[3]=_0x00_0x00_0x00_0x00_0x00[4]=_0x00_0x00_0x00_0x00_0x00[5]=_0x00_0x00_0x00_0x00_0x00}, iUserCardCount={[0]=5[1]=5[2]=0[3]=0[4]=0[5]=0}
16, 34, 14, 房间00, 密码830672, 12047e28, 03, 00, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
16, 34, 14, 房间00, 密码830672, 12047e28, 03, 00, 游戏状态, 22, 服务器, 发牌完成		   		
16, 34, 17, 房间00, 密码830672, 12047e28, 03, 00, 			游戏状态, 20, 服务器, 通知抢庄结束	   		, bNTDeskStation=0, byUserState={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bCatchNum={[0]=1[1]=1[2]=255[3]=255[4]=255[5]=255}, bShowDing=1
16, 34, 20, 房间00, 密码830672, 12047e28, 03, 00, 		游戏状态, 20, 定时器, 37, 抢庄结束定时器		 
16, 34, 20, 房间00, 密码830672, 12047e28, 03, 00, 游戏状态, 21, 服务器, 通知下注		   		
16, 34, 22, 房间00, 密码830672, 12047e28, 03, 00, 		游戏状态, 21, 定时器, 32, 下注完成定时器
16, 34, 22, 房间00, 密码830672, 12047e28, 03, 00, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
16, 34, 33, 房间00, 密码830672, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 34, 自动摆牛计时器
16, 34, 39, 房间00, 密码830672, 12047e28, 03, 00, 			游戏状态, 23, 客户端,  1, 玩家摆牛		   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
16, 34, 39, 房间00, 密码830672, 12047e28, 03, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x1A[1]=0x17[2]=0x11}, byUpCard{[0]=0x0A[1]=0x2D}, iShape=1
16, 37, 13, 房间00, 密码830672, 12047e28, 03, 00, 游戏状态, 23, 用户进入, 0
16, 37, 14, 房间00, 密码830672, 12047e28, 03, 00, 			游戏状态, 23, 客户端,  0, 玩家摆牛		   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
16, 37, 14, 房间00, 密码830672, 12047e28, 03, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x0B[1]=0x38[2]=0x0D}, byUpCard{[0]=0x14[1]=0x09}, iShape=5
16, 37, 15, 房间00, 密码830672, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 41, 
16, 37, 16, 房间00, 密码830672, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 35, 游戏结束定时器
16, 37, 16, 房间00, 密码830672, 12047e28, 03, 01, 			游戏状态, 25, 服务器, 游戏结束				, iUserState{[0]=3[1]=3[2]=0[3]=0[4]=0[5]=0}, iChangeMoney{[0]=2[1]=-2[2]=0[3]=0[4]=0[5]=0
16, 37, 19, 房间00, 密码830672, 12047e28, 03, 01, 游戏状态, 24, 服务器, 游戏开始				
16, 37, 19, 房间00, 密码830672, 12047e28, 03, 01, 		游戏状态, 24, 定时器, 39, 自动开始下一局定时器
16, 37, 21, 房间00, 密码830672, 12047e28, 03, 01, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
16, 37, 21, 房间00, 密码830672, 12047e28, 03, 01, 			游戏状态, 22, 服务器, 通知发牌信息	   		, iStartPos=0, iUserCard={[0]=_0x25_0x1A_0x1D_0x16_0x3D[1]=_0x32_0x17_0x03_0x0A_0x1C[2]=_0x00_0x00_0x00_0x00_0x00[3]=_0x00_0x00_0x00_0x00_0x00[4]=_0x00_0x00_0x00_0x00_0x00[5]=_0x00_0x00_0x00_0x00_0x00}, iUserCardCount={[0]=5[1]=5[2]=0[3]=0[4]=0[5]=0}
16, 37, 23, 房间00, 密码830672, 12047e28, 03, 01, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
16, 37, 23, 房间00, 密码830672, 12047e28, 03, 01, 游戏状态, 22, 服务器, 发牌完成		   		
16, 37, 25, 房间00, 密码830672, 12047e28, 03, 01, 			游戏状态, 20, 服务器, 通知抢庄结束	   		, bNTDeskStation=0, byUserState={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bCatchNum={[0]=1[1]=1[2]=255[3]=255[4]=255[5]=255}, bShowDing=1
16, 37, 28, 房间00, 密码830672, 12047e28, 03, 01, 		游戏状态, 20, 定时器, 37, 抢庄结束定时器		 
16, 37, 28, 房间00, 密码830672, 12047e28, 03, 01, 游戏状态, 21, 服务器, 通知下注		   		
16, 37, 31, 房间00, 密码830672, 12047e28, 03, 01, 		游戏状态, 21, 定时器, 32, 下注完成定时器
