13, 47, 02, 房间00, 密码853519, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
13, 48, 23, 房间00, 密码853519, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 1
13, 48, 54, 房间01, 密码089563, 12047f02, 03, 00, 游戏状态, 1, 用户进入, 0
13, 49, 02, 房间01, 密码089563, 12047f02, 03, 00, 游戏状态, 1, 用户进入, 1
13, 51, 43, 房间00, 密码853519, 12047e22, 03, 00, 		游戏状态, 1, 定时器, 51, 
13, 51, 43, 房间00, 密码, 12047e22, 00, 00, 游戏状态, 1, 服务器, 游戏结束				
14, 08, 19, 房间01, 密码089563, 12047f02, 03, 00, 		游戏状态, 1, 定时器, 51, 
14, 08, 19, 房间01, 密码, 12047f02, 00, 00, 游戏状态, 1, 服务器, 游戏结束				
15, 42, 38, 房间00, 密码234893, 12047e22, 03, 00, 游戏状态, 1, 服务器, 超端用户消息			
15, 42, 38, 房间00, 密码234893, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
15, 44, 05, 房间00, 密码234893, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 1
15, 44, 17, 房间00, 密码234893, 12047e22, 03, 00, 		游戏状态, 1, 客户端,  0, 超端用户设置消息		
15, 44, 17, 房间00, 密码234893, 12047e22, 03, 00, 游戏状态, 1, 服务器, 超端用户设置结果消息	
15, 44, 19, 房间00, 密码234893, 12047e22, 03, 00, 游戏状态, 24, 服务器, 游戏开始				
15, 44, 21, 房间00, 密码234893, 12047e22, 03, 00, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
15, 44, 21, 房间00, 密码234893, 12047e22, 03, 00, 			游戏状态, 20, 服务器, 通知抢庄结束	   		, bNTDeskStation=0, byUserState={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bCatchNum={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bShowDing=1
15, 44, 25, 房间00, 密码234893, 12047e22, 03, 00, 		游戏状态, 20, 定时器, 37, 抢庄结束定时器		 
15, 44, 25, 房间00, 密码234893, 12047e22, 03, 00, 游戏状态, 21, 服务器, 通知下注		   		
15, 44, 26, 房间00, 密码234893, 12047e22, 03, 00, 		游戏状态, 21, 定时器, 48, 
15, 44, 27, 房间00, 密码234893, 12047e22, 03, 00, 		游戏状态, 21, 定时器, 32, 下注完成定时器
