10, 57, 04, 房间00, 密码879584, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
11, 38, 22, 房间00, 密码879584, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
11, 46, 56, 房间01, 密码135007, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
11, 50, 08, 房间01, 密码135007, 12047e22, 03, 00, 		游戏状态, 1, 定时器, 51, 
11, 50, 08, 房间01, 密码, 12047e22, 00, 00, 游戏状态, 1, 服务器, 游戏结束				
13, 03, 45, 房间01, 密码111214, 12047e22, 03, 00, 		游戏状态, 1, 定时器, 51, 
13, 03, 45, 房间01, 密码, 12047e22, 00, 00, 游戏状态, 1, 服务器, 游戏结束				
13, 03, 50, 房间02, 密码828119, 12047e24, 03, 00, 		游戏状态, 1, 定时器, 51, 
13, 03, 50, 房间02, 密码, 12047e24, 00, 00, 游戏状态, 1, 服务器, 游戏结束				
13, 34, 56, 房间00, 密码879584, 12047e22, 03, 00, 		游戏状态, 1, 定时器, 51, 
13, 34, 56, 房间00, 密码, 12047e22, 00, 00, 游戏状态, 1, 服务器, 游戏结束				
14, 27, 57, 房间00, 密码581924, 12047e28, 03, 00, 游戏状态, 1, 用户进入, 0
14, 28, 22, 房间00, 密码581924, 12047e28, 03, 00, 游戏状态, 1, 用户进入, 0
14, 32, 19, 房间00, 密码581924, 12047e28, 03, 00, 游戏状态, 1, 用户进入, 1
14, 32, 32, 房间00, 密码581924, 12047e28, 03, 00, 游戏状态, 24, 服务器, 游戏开始				
14, 32, 34, 房间00, 密码581924, 12047e28, 03, 00, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
14, 32, 34, 房间00, 密码581924, 12047e28, 03, 00, 			游戏状态, 22, 服务器, 通知发牌信息	   		, iStartPos=0, iUserCard={[0]=_0x14_0x3A_0x36_0x13_0x2C[1]=_0x17_0x2D_0x19_0x35_0x22[2]=_0x00_0x00_0x00_0x00_0x00[3]=_0x00_0x00_0x00_0x00_0x00[4]=_0x00_0x00_0x00_0x00_0x00[5]=_0x00_0x00_0x00_0x00_0x00}, iUserCardCount={[0]=5[1]=5[2]=0[3]=0[4]=0[5]=0}
14, 32, 36, 房间00, 密码581924, 12047e28, 03, 00, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
14, 32, 36, 房间00, 密码581924, 12047e28, 03, 00, 游戏状态, 22, 服务器, 发牌完成		   		
14, 32, 41, 房间00, 密码581924, 12047e28, 03, 00, 		游戏状态, 20, 定时器, 36, 抢庄定时器		   
14, 32, 45, 房间00, 密码581924, 12047e28, 03, 00, 			游戏状态, 20, 服务器, 通知抢庄结束	   		, bNTDeskStation=1, byUserState={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bCatchNum={[0]=1[1]=1[2]=255[3]=255[4]=255[5]=255}, bShowDing=1
14, 32, 48, 房间00, 密码581924, 12047e28, 03, 00, 		游戏状态, 20, 定时器, 37, 抢庄结束定时器		 
14, 32, 48, 房间00, 密码581924, 12047e28, 03, 00, 游戏状态, 21, 服务器, 通知下注		   		
14, 32, 52, 房间00, 密码581924, 12047e28, 03, 00, 		游戏状态, 21, 定时器, 32, 下注完成定时器
14, 32, 52, 房间00, 密码581924, 12047e28, 03, 00, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
14, 33, 03, 房间00, 密码581924, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 34, 自动摆牛计时器
14, 33, 12, 房间00, 密码581924, 12047e28, 03, 00, 			游戏状态, 23, 客户端,  0, 玩家摆牛		   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
14, 33, 12, 房间00, 密码581924, 12047e28, 03, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x14[1]=0x3A[2]=0x36}, byUpCard{[0]=0x13[1]=0x2C}, iShape=0
14, 33, 21, 房间00, 密码581924, 12047e28, 03, 00, 			游戏状态, 23, 客户端,  1, 玩家摆牛		   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
14, 33, 21, 房间00, 密码581924, 12047e28, 03, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x2D[1]=0x35[2]=0x22}, byUpCard{[0]=0x17[1]=0x19}, iShape=8
14, 33, 22, 房间00, 密码581924, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 41, 
14, 33, 23, 房间00, 密码581924, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 35, 游戏结束定时器
14, 33, 23, 房间00, 密码581924, 12047e28, 03, 01, 			游戏状态, 25, 服务器, 游戏结束				, iUserState{[0]=3[1]=3[2]=0[3]=0[4]=0[5]=0}, iChangeMoney{[0]=-4[1]=4[2]=0[3]=0[4]=0[5]=0
14, 33, 26, 房间00, 密码581924, 12047e28, 03, 01, 		游戏状态, 25, 定时器, 39, 自动开始下一局定时器
14, 33, 33, 房间00, 密码581924, 12047e28, 03, 01, 游戏状态, 24, 服务器, 游戏开始				
14, 33, 35, 房间00, 密码581924, 12047e28, 03, 01, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
14, 33, 35, 房间00, 密码581924, 12047e28, 03, 01, 			游戏状态, 22, 服务器, 通知发牌信息	   		, iStartPos=1, iUserCard={[0]=_0x12_0x15_0x35_0x03_0x25[1]=_0x26_0x08_0x04_0x02_0x05[2]=_0x00_0x00_0x00_0x00_0x00[3]=_0x00_0x00_0x00_0x00_0x00[4]=_0x00_0x00_0x00_0x00_0x00[5]=_0x00_0x00_0x00_0x00_0x00}, iUserCardCount={[0]=5[1]=5[2]=0[3]=0[4]=0[5]=0}
14, 33, 36, 房间00, 密码581924, 12047e28, 03, 01, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
14, 33, 36, 房间00, 密码581924, 12047e28, 03, 01, 游戏状态, 22, 服务器, 发牌完成		   		
14, 33, 41, 房间00, 密码581924, 12047e28, 03, 01, 		游戏状态, 20, 定时器, 36, 抢庄定时器		   
14, 33, 43, 房间00, 密码581924, 12047e28, 03, 01, 			游戏状态, 20, 服务器, 通知抢庄结束	   		, bNTDeskStation=0, byUserState={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bCatchNum={[0]=1[1]=0[2]=255[3]=255[4]=255[5]=255}, bShowDing=0
14, 33, 43, 房间00, 密码581924, 12047e28, 03, 01, 		游戏状态, 20, 定时器, 37, 抢庄结束定时器		 
14, 33, 43, 房间00, 密码581924, 12047e28, 03, 01, 游戏状态, 21, 服务器, 通知下注		   		
14, 33, 46, 房间00, 密码581924, 12047e28, 03, 01, 		游戏状态, 21, 定时器, 32, 下注完成定时器
14, 33, 46, 房间00, 密码581924, 12047e28, 03, 01, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
14, 33, 56, 房间00, 密码581924, 12047e28, 03, 01, 		游戏状态, 23, 定时器, 34, 自动摆牛计时器
14, 34, 04, 房间00, 密码581924, 12047e28, 03, 01, 			游戏状态, 23, 客户端,  0, 玩家摆牛		   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
14, 34, 04, 房间00, 密码581924, 12047e28, 03, 01, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x12[1]=0x15[2]=0x35}, byUpCard{[0]=0x03[1]=0x25}, iShape=0
14, 34, 07, 房间00, 密码581924, 12047e28, 03, 01, 			游戏状态, 23, 客户端,  1, 玩家摆牛		   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
14, 34, 07, 房间00, 密码581924, 12047e28, 03, 01, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x08[1]=0x04[2]=0x05}, byUpCard{[0]=0x26[1]=0x02}, iShape=10
14, 34, 08, 房间00, 密码581924, 12047e28, 03, 01, 		游戏状态, 23, 定时器, 41, 
14, 34, 09, 房间00, 密码581924, 12047e28, 03, 01, 		游戏状态, 23, 定时器, 35, 游戏结束定时器
14, 34, 09, 房间00, 密码581924, 12047e28, 03, 02, 			游戏状态, 25, 服务器, 游戏结束				, iUserState{[0]=3[1]=3[2]=0[3]=0[4]=0[5]=0}, iChangeMoney{[0]=-8[1]=8[2]=0[3]=0[4]=0[5]=0
14, 34, 12, 房间00, 密码581924, 12047e28, 03, 02, 		游戏状态, 25, 定时器, 39, 自动开始下一局定时器
14, 34, 36, 房间00, 密码581924, 12047e28, 03, 02, 			游戏状态, 25, 服务器, 大结算					, [0]={bWinner=0_dwUserID=14582										_iNTCount=1										_i64WinMoney=-12, [1]={bWinner=1_dwUserID=15726										_iNTCount=1										_i64WinMoney=12, [2]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [3]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [4]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [5]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0
19, 10, 43, 房间00, 密码322571, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
19, 12, 19, 房间00, 密码322571, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
19, 15, 27, 房间00, 密码322571, 12047e22, 03, 00, 		游戏状态, 1, 定时器, 51, 
