02, 54, 25, 房间00, 密码795132, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
02, 58, 08, 房间00, 密码795132, 12047e22, 03, 00, 		游戏状态, 1, 定时器, 51, 
02, 58, 08, 房间00, 密码, 12047e22, 00, 00, 游戏状态, 1, 服务器, 游戏结束				
16, 00, 30, 房间00, 密码965352, 12047e30, 03, 00, 游戏状态, 1, 用户进入, 0
16, 00, 41, 房间00, 密码482938, 12047e28, 03, 00, 游戏状态, 1, 用户进入, 0
16, 00, 53, 房间00, 密码482938, 12047e28, 03, 00, 游戏状态, 1, 用户进入, 1
16, 00, 58, 房间00, 密码482938, 12047e28, 03, 00, 游戏状态, 24, 服务器, 游戏开始				
16, 01, 00, 房间00, 密码482938, 12047e28, 03, 00, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
16, 01, 01, 房间00, 密码482938, 12047e28, 03, 00, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
16, 01, 01, 房间00, 密码482938, 12047e28, 03, 00, 游戏状态, 22, 服务器, 发牌完成		   		
16, 01, 02, 房间00, 密码482938, 12047e28, 03, 00, 		游戏状态, 20, 定时器, 48, 
16, 01, 04, 房间00, 密码482938, 12047e28, 03, 00, 			游戏状态, 20, 服务器, 通知抢庄结束	   		, bNTDeskStation=1, byUserState={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bCatchNum={[0]=1[1]=1[2]=255[3]=255[4]=255[5]=255}, bShowDing=1
16, 01, 08, 房间00, 密码482938, 12047e28, 03, 00, 		游戏状态, 20, 定时器, 37, 抢庄结束定时器		 
16, 01, 08, 房间00, 密码482938, 12047e28, 03, 00, 游戏状态, 21, 服务器, 通知下注		   		
16, 01, 09, 房间00, 密码482938, 12047e28, 03, 00, 		游戏状态, 21, 定时器, 48, 
16, 01, 11, 房间00, 密码482938, 12047e28, 03, 00, 		游戏状态, 21, 定时器, 32, 下注完成定时器
16, 01, 11, 房间00, 密码482938, 12047e28, 03, 00, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
16, 01, 12, 房间00, 密码482938, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 48, 
16, 01, 22, 房间00, 密码482938, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 34, 自动摆牛计时器
16, 01, 34, 房间00, 密码482938, 12047e28, 03, 00, 			游戏状态, 23, 客户端,  1, 玩家摆牛		   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
16, 01, 34, 房间00, 密码482938, 12047e28, 03, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x37[1]=0x26[2]=0x34}, byUpCard{[0]=0x31[1]=0x2D}, iShape=3
16, 01, 36, 房间00, 密码482938, 12047e28, 03, 00, 			游戏状态, 23, 客户端,  0, 玩家摆牛		   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
16, 01, 36, 房间00, 密码482938, 12047e28, 03, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x21[1]=0x17[2]=0x2A}, byUpCard{[0]=0x15[1]=0x03}, iShape=10
16, 01, 37, 房间00, 密码482938, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 41, 
16, 01, 38, 房间00, 密码482938, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 35, 游戏结束定时器
16, 01, 38, 房间00, 密码482938, 12047e28, 03, 01, 			游戏状态, 25, 服务器, 游戏结束				, iUserState{[0]=3[1]=3[2]=0[3]=0[4]=0[5]=0}, iChangeMoney{[0]=8[1]=-8[2]=0[3]=0[4]=0[5]=0
16, 01, 42, 房间00, 密码482938, 12047e28, 03, 01, 游戏状态, 24, 服务器, 游戏开始				
16, 01, 44, 房间00, 密码482938, 12047e28, 03, 01, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
16, 01, 45, 房间00, 密码482938, 12047e28, 03, 01, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
16, 01, 45, 房间00, 密码482938, 12047e28, 03, 01, 游戏状态, 22, 服务器, 发牌完成		   		
16, 01, 46, 房间00, 密码482938, 12047e28, 03, 01, 		游戏状态, 20, 定时器, 48, 
16, 01, 48, 房间00, 密码482938, 12047e28, 03, 01, 			游戏状态, 20, 服务器, 通知抢庄结束	   		, bNTDeskStation=0, byUserState={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bCatchNum={[0]=1[1]=1[2]=255[3]=255[4]=255[5]=255}, bShowDing=1
16, 01, 51, 房间00, 密码482938, 12047e28, 03, 01, 		游戏状态, 20, 定时器, 37, 抢庄结束定时器		 
16, 01, 51, 房间00, 密码482938, 12047e28, 03, 01, 游戏状态, 21, 服务器, 通知下注		   		
16, 01, 52, 房间00, 密码482938, 12047e28, 03, 01, 		游戏状态, 21, 定时器, 48, 
16, 01, 56, 房间00, 密码482938, 12047e28, 03, 01, 		游戏状态, 21, 定时器, 32, 下注完成定时器
16, 01, 56, 房间00, 密码482938, 12047e28, 03, 01, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
16, 01, 57, 房间00, 密码482938, 12047e28, 03, 01, 		游戏状态, 23, 定时器, 48, 
16, 02, 06, 房间00, 密码482938, 12047e28, 03, 01, 		游戏状态, 23, 定时器, 34, 自动摆牛计时器
16, 02, 17, 房间00, 密码482938, 12047e28, 03, 01, 			游戏状态, 23, 客户端,  1, 玩家摆牛		   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
16, 02, 17, 房间00, 密码482938, 12047e28, 03, 01, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x1B[1]=0x3B[2]=0x3C}, byUpCard{[0]=0x03[1]=0x1D}, iShape=5
16, 02, 36, 房间00, 密码482938, 12047e28, 03, 01, 			游戏状态, 23, 服务器, 大结算					, [0]={bWinner=1_dwUserID=18074										_iNTCount=0										_i64WinMoney=8, [1]={bWinner=0_dwUserID=19936										_iNTCount=1										_i64WinMoney=-8, [2]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [3]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [4]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [5]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0
