00, 36, 48, 房间00, 密码892908, 12047e28, 03, 00, 游戏状态, 1, 用户进入, 0
03, 21, 31, 房间00, 密码771398, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
09, 23, 46, 房间00, 密码094324, 12047e22, 03, 00, 		游戏状态, 1, 定时器, 51, 
09, 23, 46, 房间00, 密码, 12047e22, 00, 00, 游戏状态, 1, 服务器, 游戏结束				
09, 56, 45, 房间00, 密码506397, 12047e42, 06, 00, 游戏状态, 1, 用户进入, 0
10, 41, 49, 房间00, 密码765282, 12047e28, 03, 00, 游戏状态, 1, 用户进入, 0
10, 42, 41, 房间00, 密码765282, 12047e28, 03, 00, 游戏状态, 1, 用户进入, 1
10, 42, 43, 房间00, 密码765282, 12047e28, 03, 00, 游戏状态, 24, 服务器, 游戏开始				
10, 42, 45, 房间00, 密码765282, 12047e28, 03, 00, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
10, 42, 46, 房间00, 密码765282, 12047e28, 03, 00, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
10, 42, 46, 房间00, 密码765282, 12047e28, 03, 00, 游戏状态, 22, 服务器, 发牌完成		   		
10, 42, 47, 房间00, 密码765282, 12047e28, 03, 00, 		游戏状态, 20, 定时器, 48, 
10, 42, 51, 房间00, 密码765282, 12047e28, 03, 00, 		游戏状态, 20, 定时器, 36, 抢庄定时器		   
10, 42, 55, 房间00, 密码765282, 12047e28, 03, 00, 			游戏状态, 20, 服务器, 通知抢庄结束	   		, bNTDeskStation=1, byUserState={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bCatchNum={[0]=0[1]=1[2]=255[3]=255[4]=255[5]=255}, bShowDing=0
10, 42, 55, 房间00, 密码765282, 12047e28, 03, 00, 		游戏状态, 20, 定时器, 37, 抢庄结束定时器		 
10, 42, 55, 房间00, 密码765282, 12047e28, 03, 00, 游戏状态, 21, 服务器, 通知下注		   		
10, 42, 56, 房间00, 密码765282, 12047e28, 03, 00, 		游戏状态, 21, 定时器, 48, 
10, 42, 59, 房间00, 密码765282, 12047e28, 03, 00, 		游戏状态, 21, 定时器, 32, 下注完成定时器
10, 42, 59, 房间00, 密码765282, 12047e28, 03, 00, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
10, 43, 00, 房间00, 密码765282, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 48, 
10, 43, 06, 房间00, 密码765282, 12047e28, 03, 00, 			游戏状态, 23, 客户端,  1, 玩家摆牛		   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
10, 43, 06, 房间00, 密码765282, 12047e28, 03, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x11[1]=0x03[2]=0x0A}, byUpCard{[0]=0x2C[1]=0x12}, iShape=0
10, 43, 09, 房间00, 密码765282, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 34, 自动摆牛计时器
10, 43, 10, 房间00, 密码765282, 12047e28, 03, 00, 			游戏状态, 23, 客户端,  0, 玩家摆牛		   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
10, 43, 10, 房间00, 密码765282, 12047e28, 03, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x2A[1]=0x3B[2]=0x0C}, byUpCard{[0]=0x21[1]=0x38}, iShape=1
10, 43, 11, 房间00, 密码765282, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 41, 
10, 43, 12, 房间00, 密码765282, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 35, 游戏结束定时器
10, 43, 12, 房间00, 密码765282, 12047e28, 03, 01, 			游戏状态, 25, 服务器, 游戏结束				, iUserState{[0]=3[1]=3[2]=0[3]=0[4]=0[5]=0}, iChangeMoney{[0]=2[1]=-2[2]=0[3]=0[4]=0[5]=0
10, 43, 30, 房间00, 密码765282, 12047e28, 03, 01, 			游戏状态, 25, 服务器, 大结算					, [0]={bWinner=1_dwUserID=12407										_iNTCount=0										_i64WinMoney=2, [1]={bWinner=0_dwUserID=17690										_iNTCount=1										_i64WinMoney=-2, [2]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [3]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [4]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [5]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0
15, 40, 45, 房间00, 密码971042, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
15, 45, 30, 房间00, 密码971042, 12047e22, 03, 00, 		游戏状态, 1, 定时器, 51, 
15, 45, 30, 房间00, 密码, 12047e22, 00, 00, 游戏状态, 1, 服务器, 游戏结束				
15, 45, 58, 房间00, 密码971042, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
15, 57, 53, 房间00, 密码489216, 12047f10, 06, 00, 游戏状态, 1, 用户进入, 0
15, 59, 00, 房间01, 密码739151, 1208be48, 03, 00, 游戏状态, 1, 用户进入, 0
15, 59, 25, 房间01, 密码809989, 12123e48, 06, 00, 游戏状态, 1, 用户进入, 0
16, 00, 34, 房间01, 密码809989, 12123e48, 06, 00, 游戏状态, 1, 用户进入, 1
16, 00, 49, 房间01, 密码809989, 12123e48, 06, 00, 游戏状态, 24, 服务器, 游戏开始				
16, 00, 51, 房间01, 密码809989, 12123e48, 06, 00, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
16, 00, 53, 房间01, 密码809989, 12123e48, 06, 00, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
16, 00, 53, 房间01, 密码809989, 12123e48, 06, 00, 游戏状态, 22, 服务器, 发牌完成		   		
16, 00, 54, 房间01, 密码809989, 12123e48, 06, 00, 		游戏状态, 20, 定时器, 48, 
16, 00, 56, 房间01, 密码809989, 12123e48, 06, 00, 			游戏状态, 20, 服务器, 通知抢庄结束	   		, bNTDeskStation=1, byUserState={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bCatchNum={[0]=4[1]=4[2]=255[3]=255[4]=255[5]=255}, bShowDing=1
16, 00, 59, 房间01, 密码809989, 12123e48, 06, 00, 		游戏状态, 20, 定时器, 37, 抢庄结束定时器		 
16, 00, 59, 房间01, 密码809989, 12123e48, 06, 00, 游戏状态, 21, 服务器, 通知下注		   		
16, 01, 00, 房间01, 密码809989, 12123e48, 06, 00, 		游戏状态, 21, 定时器, 48, 
16, 01, 01, 房间01, 密码809989, 12123e48, 06, 00, 		游戏状态, 21, 定时器, 32, 下注完成定时器
16, 01, 01, 房间01, 密码809989, 12123e48, 06, 00, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
16, 01, 02, 房间01, 密码809989, 12123e48, 06, 00, 		游戏状态, 23, 定时器, 48, 
16, 01, 12, 房间01, 密码809989, 12123e48, 06, 00, 		游戏状态, 23, 定时器, 34, 自动摆牛计时器
16, 01, 37, 房间01, 密码809989, 12123e48, 06, 00, 			游戏状态, 23, 服务器, 大结算					, [0]={bWinner=0_dwUserID=20770										_iNTCount=0										_i64WinMoney=0, [1]={bWinner=0_dwUserID=20772										_iNTCount=0										_i64WinMoney=0, [2]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [3]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [4]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [5]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0
16, 02, 07, 房间00, 密码489216, 12047f10, 06, 00, 		游戏状态, 1, 定时器, 51, 
16, 02, 07, 房间00, 密码, 12047f10, 00, 00, 游戏状态, 1, 服务器, 游戏结束				
16, 05, 32, 房间00, 密码295941, 12047e30, 03, 00, 游戏状态, 1, 用户进入, 0
16, 06, 08, 房间00, 密码295941, 12047e30, 03, 00, 游戏状态, 1, 用户进入, 1
16, 07, 16, 房间00, 密码258047, 12047f10, 03, 00, 游戏状态, 1, 用户进入, 0
16, 07, 31, 房间00, 密码258047, 12047f10, 03, 00, 游戏状态, 1, 用户进入, 1
16, 07, 36, 房间00, 密码258047, 12047f10, 03, 00, 游戏状态, 24, 服务器, 游戏开始				
16, 07, 38, 房间00, 密码258047, 12047f10, 03, 00, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
16, 07, 38, 房间00, 密码258047, 12047f10, 03, 00, 		游戏状态, 21, 定时器, 32, 下注完成定时器
16, 07, 40, 房间00, 密码258047, 12047f10, 03, 00, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
16, 07, 40, 房间00, 密码258047, 12047f10, 03, 00, 游戏状态, 22, 服务器, 发牌完成		   		
16, 07, 40, 房间00, 密码258047, 12047f10, 03, 00, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
