09, 21, 51, 房间00, 密码587527, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
09, 21, 52, 房间00, 密码587527, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 1
09, 22, 43, 房间00, 密码587527, 12047e22, 03, 00, 游戏状态, 24, 服务器, 游戏开始				
09, 24, 12, 房间00, 密码587527, 12047e22, 03, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x08[1]=0x03[2]=0x26}, byUpCard{[0]=0x32[1]=0x02}, iShape=6
09, 24, 14, 房间00, 密码587527, 12047e22, 03, 00, 			游戏状态, 23, 客户端,  0, 玩家摆牛		   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
09, 24, 14, 房间00, 密码587527, 12047e22, 03, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x07[1]=0x16[2]=0x24}, byUpCard{[0]=0x2C[1]=0x17}, iShape=8
09, 24, 15, 房间00, 密码587527, 12047e22, 03, 00, 		游戏状态, 23, 定时器, 41, 
09, 24, 16, 房间00, 密码587527, 12047e22, 03, 00, 		游戏状态, 23, 定时器, 35, 游戏结束定时器
09, 24, 16, 房间00, 密码587527, 12047e22, 03, 01, 			游戏状态, 25, 服务器, 游戏结束				, iUserState{[0]=3[1]=3[2]=0[3]=0[4]=0[5]=0}, iChangeMoney{[0]=4[1]=-4[2]=0[3]=0[4]=0[5]=0
09, 24, 19, 房间00, 密码587527, 12047e22, 03, 01, 		游戏状态, 25, 定时器, 39, 自动开始下一局定时器
13, 42, 21, 房间01, 密码416890, 12047e28, 03, 00, 游戏状态, 1, 用户进入, 0
13, 42, 40, 房间02, 密码995324, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
13, 43, 10, 房间01, 密码416890, 12047e28, 03, 00, 游戏状态, 1, 用户进入, 1
13, 43, 16, 房间01, 密码416890, 12047e28, 03, 00, 游戏状态, 24, 服务器, 游戏开始				
13, 43, 18, 房间01, 密码416890, 12047e28, 03, 00, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
13, 43, 18, 房间01, 密码416890, 12047e28, 03, 00, 			游戏状态, 22, 服务器, 通知发牌信息	   		, iStartPos=0, iUserCard={[0]=_0x33_0x02_0x35_0x1B_0x21[1]=_0x32_0x3A_0x23_0x29_0x2A[2]=_0x00_0x00_0x00_0x00_0x00[3]=_0x00_0x00_0x00_0x00_0x00[4]=_0x00_0x00_0x00_0x00_0x00[5]=_0x00_0x00_0x00_0x00_0x00}, iUserCardCount={[0]=5[1]=5[2]=0[3]=0[4]=0[5]=0}
13, 43, 20, 房间01, 密码416890, 12047e28, 03, 00, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
13, 43, 20, 房间01, 密码416890, 12047e28, 03, 00, 游戏状态, 22, 服务器, 发牌完成		   		
13, 43, 25, 房间01, 密码416890, 12047e28, 03, 00, 			游戏状态, 20, 服务器, 通知抢庄结束	   		, bNTDeskStation=0, byUserState={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bCatchNum={[0]=1[1]=1[2]=255[3]=255[4]=255[5]=255}, bShowDing=1
13, 43, 25, 房间01, 密码416890, 12047e28, 03, 00, 		游戏状态, 20, 定时器, 36, 抢庄定时器		   
13, 43, 28, 房间02, 密码995324, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
13, 43, 28, 房间01, 密码416890, 12047e28, 03, 00, 		游戏状态, 20, 定时器, 37, 抢庄结束定时器		 
13, 43, 28, 房间01, 密码416890, 12047e28, 03, 00, 游戏状态, 21, 服务器, 通知下注		   		
13, 43, 31, 房间01, 密码416890, 12047e28, 03, 00, 		游戏状态, 21, 定时器, 32, 下注完成定时器
13, 43, 31, 房间01, 密码416890, 12047e28, 03, 00, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
13, 43, 35, 房间01, 密码416890, 12047e28, 03, 00, 			游戏状态, 23, 客户端,  1, 玩家摆牛		   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
13, 43, 35, 房间01, 密码416890, 12047e28, 03, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x3A[1]=0x29[2]=0x2A}, byUpCard{[0]=0x32[1]=0x23}, iShape=7
13, 43, 41, 房间01, 密码416890, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 34, 自动摆牛计时器
13, 43, 44, 房间01, 密码416890, 12047e28, 03, 00, 			游戏状态, 23, 客户端,  0, 玩家摆牛		   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
13, 43, 44, 房间01, 密码416890, 12047e28, 03, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x33[1]=0x35[2]=0x1B}, byUpCard{[0]=0x02[1]=0x21}, iShape=5
13, 43, 45, 房间01, 密码416890, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 41, 
13, 43, 46, 房间01, 密码416890, 12047e28, 03, 00, 		游戏状态, 23, 定时器, 35, 游戏结束定时器
13, 43, 46, 房间01, 密码416890, 12047e28, 03, 01, 			游戏状态, 25, 服务器, 游戏结束				, iUserState{[0]=3[1]=3[2]=0[3]=0[4]=0[5]=0}, iChangeMoney{[0]=-2[1]=2[2]=0[3]=0[4]=0[5]=0
13, 43, 49, 房间01, 密码416890, 12047e28, 03, 01, 游戏状态, 24, 服务器, 游戏开始				
13, 43, 49, 房间01, 密码416890, 12047e28, 03, 01, 		游戏状态, 24, 定时器, 39, 自动开始下一局定时器
13, 43, 51, 房间01, 密码416890, 12047e28, 03, 01, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
13, 43, 51, 房间01, 密码416890, 12047e28, 03, 01, 			游戏状态, 22, 服务器, 通知发牌信息	   		, iStartPos=0, iUserCard={[0]=_0x0D_0x28_0x2A_0x0A_0x04[1]=_0x02_0x11_0x13_0x22_0x2C[2]=_0x00_0x00_0x00_0x00_0x00[3]=_0x00_0x00_0x00_0x00_0x00[4]=_0x00_0x00_0x00_0x00_0x00[5]=_0x00_0x00_0x00_0x00_0x00}, iUserCardCount={[0]=5[1]=5[2]=0[3]=0[4]=0[5]=0}
13, 43, 52, 房间01, 密码416890, 12047e28, 03, 01, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
13, 43, 52, 房间01, 密码416890, 12047e28, 03, 01, 游戏状态, 22, 服务器, 发牌完成		   		
13, 43, 54, 房间01, 密码416890, 12047e28, 03, 01, 			游戏状态, 20, 服务器, 通知抢庄结束	   		, bNTDeskStation=0, byUserState={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bCatchNum={[0]=1[1]=1[2]=255[3]=255[4]=255[5]=255}, bShowDing=1
13, 43, 58, 房间01, 密码416890, 12047e28, 03, 01, 		游戏状态, 20, 定时器, 37, 抢庄结束定时器		 
13, 43, 58, 房间01, 密码416890, 12047e28, 03, 01, 游戏状态, 21, 服务器, 通知下注		   		
13, 44, 02, 房间01, 密码416890, 12047e28, 03, 01, 		游戏状态, 21, 定时器, 32, 下注完成定时器
13, 44, 02, 房间01, 密码416890, 12047e28, 03, 01, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
13, 44, 09, 房间01, 密码416890, 12047e28, 03, 01, 			游戏状态, 23, 客户端,  1, 玩家摆牛		   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
13, 44, 09, 房间01, 密码416890, 12047e28, 03, 01, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x02[1]=0x13[2]=0x22}, byUpCard{[0]=0x11[1]=0x2C}, iShape=2
13, 44, 12, 房间01, 密码416890, 12047e28, 03, 01, 		游戏状态, 23, 定时器, 34, 自动摆牛计时器
13, 44, 20, 房间01, 密码416890, 12047e28, 03, 01, 			游戏状态, 23, 客户端,  0, 玩家摆牛		   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
13, 44, 20, 房间01, 密码416890, 12047e28, 03, 01, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x0D[1]=0x28[2]=0x2A}, byUpCard{[0]=0x0A[1]=0x04}, iShape=5
13, 44, 21, 房间01, 密码416890, 12047e28, 03, 01, 		游戏状态, 23, 定时器, 41, 
13, 44, 22, 房间01, 密码416890, 12047e28, 03, 01, 		游戏状态, 23, 定时器, 35, 游戏结束定时器
13, 44, 22, 房间01, 密码416890, 12047e28, 03, 02, 			游戏状态, 25, 服务器, 游戏结束				, iUserState{[0]=3[1]=3[2]=0[3]=0[4]=0[5]=0}, iChangeMoney{[0]=2[1]=-2[2]=0[3]=0[4]=0[5]=0
13, 44, 25, 房间01, 密码416890, 12047e28, 03, 02, 		游戏状态, 25, 定时器, 39, 自动开始下一局定时器
13, 44, 26, 房间01, 密码416890, 12047e28, 03, 02, 游戏状态, 24, 服务器, 游戏开始				
13, 44, 28, 房间01, 密码416890, 12047e28, 03, 02, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
13, 44, 28, 房间01, 密码416890, 12047e28, 03, 02, 			游戏状态, 22, 服务器, 通知发牌信息	   		, iStartPos=0, iUserCard={[0]=_0x1D_0x18_0x3B_0x33_0x0C[1]=_0x21_0x28_0x12_0x02_0x25[2]=_0x00_0x00_0x00_0x00_0x00[3]=_0x00_0x00_0x00_0x00_0x00[4]=_0x00_0x00_0x00_0x00_0x00[5]=_0x00_0x00_0x00_0x00_0x00}, iUserCardCount={[0]=5[1]=5[2]=0[3]=0[4]=0[5]=0}
13, 44, 29, 房间01, 密码416890, 12047e28, 03, 02, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
13, 44, 29, 房间01, 密码416890, 12047e28, 03, 02, 游戏状态, 22, 服务器, 发牌完成		   		
13, 44, 33, 房间01, 密码416890, 12047e28, 03, 02, 			游戏状态, 20, 服务器, 通知抢庄结束	   		, bNTDeskStation=0, byUserState={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bCatchNum={[0]=1[1]=0[2]=255[3]=255[4]=255[5]=255}, bShowDing=0
13, 44, 33, 房间01, 密码416890, 12047e28, 03, 02, 		游戏状态, 20, 定时器, 37, 抢庄结束定时器		 
13, 44, 33, 房间01, 密码416890, 12047e28, 03, 02, 游戏状态, 21, 服务器, 通知下注		   		
13, 44, 35, 房间01, 密码416890, 12047e28, 03, 02, 		游戏状态, 21, 定时器, 32, 下注完成定时器
13, 44, 35, 房间01, 密码416890, 12047e28, 03, 02, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
13, 44, 45, 房间01, 密码416890, 12047e28, 03, 02, 		游戏状态, 23, 定时器, 34, 自动摆牛计时器
13, 44, 52, 房间01, 密码416890, 12047e28, 03, 02, 			游戏状态, 23, 服务器, 大结算					, [0]={bWinner=0_dwUserID=10095										_iNTCount=2										_i64WinMoney=0, [1]={bWinner=0_dwUserID=10750										_iNTCount=0										_i64WinMoney=0, [2]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [3]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [4]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [5]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0
13, 45, 03, 房间01, 密码082973, 12047f02, 03, 00, 游戏状态, 1, 用户进入, 0
13, 45, 13, 房间01, 密码082973, 12047f02, 03, 00, 游戏状态, 1, 用户进入, 1
13, 45, 14, 房间01, 密码082973, 12047f02, 03, 00, 游戏状态, 24, 服务器, 游戏开始				
13, 45, 16, 房间01, 密码082973, 12047f02, 03, 00, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
13, 45, 16, 房间01, 密码082973, 12047f02, 03, 00, 			游戏状态, 20, 服务器, 通知抢庄结束	   		, bNTDeskStation=1, byUserState={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bCatchNum={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bShowDing=1
13, 45, 20, 房间01, 密码082973, 12047f02, 03, 00, 		游戏状态, 20, 定时器, 37, 抢庄结束定时器		 
13, 45, 20, 房间01, 密码082973, 12047f02, 03, 00, 游戏状态, 21, 服务器, 通知下注		   		
13, 45, 30, 房间01, 密码082973, 12047f02, 03, 00, 		游戏状态, 21, 定时器, 31, 下注计时器	
13, 45, 53, 房间01, 密码082973, 12047f02, 03, 00, 		游戏状态, 21, 定时器, 32, 下注完成定时器
13, 45, 53, 房间01, 密码082973, 12047f02, 03, 00, 			游戏状态, 22, 服务器, 通知发牌信息	   		, iStartPos=1, iUserCard={[0]=_0x03_0x15_0x3B_0x34_0x2D[1]=_0x05_0x06_0x23_0x35_0x2B[2]=_0x00_0x00_0x00_0x00_0x00[3]=_0x00_0x00_0x00_0x00_0x00[4]=_0x00_0x00_0x00_0x00_0x00[5]=_0x00_0x00_0x00_0x00_0x00}, iUserCardCount={[0]=5[1]=5[2]=0[3]=0[4]=0[5]=0}
13, 45, 55, 房间01, 密码082973, 12047f02, 03, 00, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
13, 45, 55, 房间01, 密码082973, 12047f02, 03, 00, 游戏状态, 22, 服务器, 发牌完成		   		
13, 45, 55, 房间01, 密码082973, 12047f02, 03, 00, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
13, 46, 05, 房间01, 密码082973, 12047f02, 03, 00, 		游戏状态, 23, 定时器, 34, 自动摆牛计时器
13, 46, 09, 房间01, 密码082973, 12047f02, 03, 00, 			游戏状态, 23, 客户端,  0, 玩家摆牛		   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
13, 46, 09, 房间01, 密码082973, 12047f02, 03, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x03[1]=0x15[2]=0x3B}, byUpCard{[0]=0x34[1]=0x2D}, iShape=6
13, 46, 26, 房间01, 密码082973, 12047f02, 03, 00, 			游戏状态, 23, 服务器, 大结算					, [0]={bWinner=0_dwUserID=10750										_iNTCount=0										_i64WinMoney=0, [1]={bWinner=0_dwUserID=10095										_iNTCount=0										_i64WinMoney=0, [2]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [3]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [4]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [5]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0
13, 46, 42, 房间02, 密码995324, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
13, 49, 45, 房间02, 密码995324, 12047e22, 03, 00, 		游戏状态, 1, 定时器, 51, 
13, 49, 45, 房间02, 密码, 12047e22, 00, 00, 游戏状态, 1, 服务器, 游戏结束				
13, 57, 12, 房间00, 密码587527, 12047e22, 03, 01, 			游戏状态, 25, 服务器, 大结算					, [0]={bWinner=1_dwUserID=10060										_iNTCount=0										_i64WinMoney=4, [1]={bWinner=0_dwUserID=10059										_iNTCount=1										_i64WinMoney=-4, [2]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [3]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [4]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [5]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0
14, 23, 05, 房间00, 密码358496, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
14, 23, 34, 房间00, 密码358496, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 1
14, 23, 43, 房间00, 密码358496, 12047e22, 03, 00, 游戏状态, 24, 服务器, 游戏开始				
14, 23, 45, 房间00, 密码358496, 12047e22, 03, 00, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
14, 23, 45, 房间00, 密码358496, 12047e22, 03, 00, 			游戏状态, 20, 服务器, 通知抢庄结束	   		, bNTDeskStation=1, byUserState={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bCatchNum={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bShowDing=1
14, 23, 49, 房间00, 密码358496, 12047e22, 03, 00, 		游戏状态, 20, 定时器, 37, 抢庄结束定时器		 
14, 23, 49, 房间00, 密码358496, 12047e22, 03, 00, 游戏状态, 21, 服务器, 通知下注		   		
14, 23, 51, 房间00, 密码358496, 12047e22, 03, 00, 		游戏状态, 21, 定时器, 32, 下注完成定时器
14, 23, 51, 房间00, 密码358496, 12047e22, 03, 00, 			游戏状态, 22, 服务器, 通知发牌信息	   		, iStartPos=1, iUserCard={[0]=_0x14_0x26_0x0A_0x25_0x07[1]=_0x1A_0x2A_0x28_0x23_0x36[2]=_0x00_0x00_0x00_0x00_0x00[3]=_0x00_0x00_0x00_0x00_0x00[4]=_0x00_0x00_0x00_0x00_0x00[5]=_0x00_0x00_0x00_0x00_0x00}, iUserCardCount={[0]=5[1]=5[2]=0[3]=0[4]=0[5]=0}
14, 23, 52, 房间00, 密码358496, 12047e22, 03, 00, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
14, 23, 52, 房间00, 密码358496, 12047e22, 03, 00, 游戏状态, 22, 服务器, 发牌完成		   		
14, 23, 52, 房间00, 密码358496, 12047e22, 03, 00, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
14, 23, 54, 房间00, 密码358496, 12047e22, 03, 00, 			游戏状态, 23, 客户端,  1, 玩家摆牛		   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
14, 23, 54, 房间00, 密码358496, 12047e22, 03, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x28[1]=0x23[2]=0x36}, byUpCard{[0]=0x1A[1]=0x2A}, iShape=10
14, 23, 57, 房间00, 密码358496, 12047e22, 03, 00, 			游戏状态, 23, 客户端,  0, 玩家摆牛		   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
14, 23, 57, 房间00, 密码358496, 12047e22, 03, 00, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x14[1]=0x26[2]=0x07}, byUpCard{[0]=0x0A[1]=0x25}, iShape=6
14, 23, 58, 房间00, 密码358496, 12047e22, 03, 00, 		游戏状态, 23, 定时器, 41, 
14, 23, 59, 房间00, 密码358496, 12047e22, 03, 00, 		游戏状态, 23, 定时器, 35, 游戏结束定时器
14, 23, 59, 房间00, 密码358496, 12047e22, 03, 01, 			游戏状态, 25, 服务器, 游戏结束				, iUserState{[0]=3[1]=3[2]=0[3]=0[4]=0[5]=0}, iChangeMoney{[0]=-8[1]=8[2]=0[3]=0[4]=0[5]=0
14, 24, 02, 房间00, 密码358496, 12047e22, 03, 01, 游戏状态, 24, 服务器, 游戏开始				
14, 24, 02, 房间00, 密码358496, 12047e22, 03, 01, 		游戏状态, 24, 定时器, 39, 自动开始下一局定时器
14, 24, 04, 房间00, 密码358496, 12047e22, 03, 01, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
14, 24, 04, 房间00, 密码358496, 12047e22, 03, 01, 			游戏状态, 20, 服务器, 通知抢庄结束	   		, bNTDeskStation=1, byUserState={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bCatchNum={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bShowDing=0
14, 24, 04, 房间00, 密码358496, 12047e22, 03, 01, 		游戏状态, 20, 定时器, 37, 抢庄结束定时器		 
14, 24, 04, 房间00, 密码358496, 12047e22, 03, 01, 游戏状态, 21, 服务器, 通知下注		   		
14, 24, 06, 房间00, 密码358496, 12047e22, 03, 01, 		游戏状态, 21, 定时器, 32, 下注完成定时器
14, 24, 06, 房间00, 密码358496, 12047e22, 03, 01, 			游戏状态, 22, 服务器, 通知发牌信息	   		, iStartPos=1, iUserCard={[0]=_0x3B_0x06_0x28_0x0C_0x33[1]=_0x32_0x18_0x19_0x2D_0x37[2]=_0x00_0x00_0x00_0x00_0x00[3]=_0x00_0x00_0x00_0x00_0x00[4]=_0x00_0x00_0x00_0x00_0x00[5]=_0x00_0x00_0x00_0x00_0x00}, iUserCardCount={[0]=5[1]=5[2]=0[3]=0[4]=0[5]=0}
14, 24, 07, 房间00, 密码358496, 12047e22, 03, 01, 		游戏状态, 22, 定时器, 33, 发牌结束定时器
14, 24, 07, 房间00, 密码358496, 12047e22, 03, 01, 游戏状态, 22, 服务器, 发牌完成		   		
14, 24, 07, 房间00, 密码358496, 12047e22, 03, 01, 			游戏状态, 23, 服务器, 通知开牌摆牛	   		, iOutDeskStation=1
14, 24, 12, 房间00, 密码358496, 12047e22, 03, 01, 			游戏状态, 23, 客户端,  1, 玩家摆牛		   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
14, 24, 12, 房间00, 密码358496, 12047e22, 03, 01, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=1, bReadyOpenCard{, byUnderCard{[0]=0x32[1]=0x18[2]=0x37}, byUpCard{[0]=0x19[1]=0x2D}, iShape=1
14, 24, 13, 房间00, 密码358496, 12047e22, 03, 01, 			游戏状态, 23, 客户端,  0, 玩家摆牛		   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x00[1]=0x00[2]=0x00}, byUpCard{[0]=0x00[1]=0x00}, iShape=0
14, 24, 13, 房间00, 密码358496, 12047e22, 03, 01, 			游戏状态, 23, 服务器, 玩家摆牛结果	   		, byDeskStation=0, bReadyOpenCard{, byUnderCard{[0]=0x06[1]=0x28[2]=0x33}, byUpCard{[0]=0x3B[1]=0x0C}, iShape=10
14, 24, 14, 房间00, 密码358496, 12047e22, 03, 01, 		游戏状态, 23, 定时器, 41, 
14, 24, 15, 房间00, 密码358496, 12047e22, 03, 01, 		游戏状态, 23, 定时器, 35, 游戏结束定时器
14, 24, 15, 房间00, 密码358496, 12047e22, 03, 02, 			游戏状态, 25, 服务器, 游戏结束				, iUserState{[0]=3[1]=3[2]=0[3]=0[4]=0[5]=0}, iChangeMoney{[0]=8[1]=-8[2]=0[3]=0[4]=0[5]=0
14, 24, 18, 房间00, 密码358496, 12047e22, 03, 02, 		游戏状态, 25, 定时器, 39, 自动开始下一局定时器
14, 24, 19, 房间00, 密码358496, 12047e22, 03, 02, 			游戏状态, 25, 服务器, 大结算					, [0]={bWinner=0_dwUserID=14671										_iNTCount=0										_i64WinMoney=0, [1]={bWinner=0_dwUserID=14670										_iNTCount=2										_i64WinMoney=0, [2]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [3]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [4]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0, [5]={bWinner=0_dwUserID=0										_iNTCount=0										_i64WinMoney=0
15, 01, 16, 房间00, 密码339117, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 0
15, 03, 57, 房间00, 密码339117, 12047e22, 03, 00, 游戏状态, 1, 用户进入, 1
15, 04, 08, 房间00, 密码339117, 12047e22, 03, 00, 游戏状态, 24, 服务器, 游戏开始				
15, 04, 10, 房间00, 密码339117, 12047e22, 03, 00, 		游戏状态, 24, 定时器, 38, 游戏开始定时器		 
15, 04, 10, 房间00, 密码339117, 12047e22, 03, 00, 			游戏状态, 20, 服务器, 通知抢庄结束	   		, bNTDeskStation=0, byUserState={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bCatchNum={[0]=255[1]=255[2]=255[3]=255[4]=255[5]=255}, bShowDing=1
15, 04, 14, 房间00, 密码339117, 12047e22, 03, 00, 		游戏状态, 20, 定时器, 37, 抢庄结束定时器		 
15, 04, 14, 房间00, 密码339117, 12047e22, 03, 00, 游戏状态, 21, 服务器, 通知下注		   		
15, 04, 15, 房间00, 密码339117, 12047e22, 03, 00, 		游戏状态, 21, 定时器, 32, 下注完成定时器
