00,07,22,ShengYu,Run:1,All:1
00,07,22,Send,UserID:0,bAssID:81
00,07,22,Send,UserID:1,bAssID:81
00,07,22,Send,UserID:2,bAssID:81
00,07,27,Reply,UserID:0,bAssistantID:1
