11,32,20,ShengYu,Run:1,All:1
11,32,20,Send,UserID:0,bAssID:81
11,32,20,Send,UserID:1,bAssID:81
11,32,20,Send,UserID:2,bAssID:81
11,34,10,ShengYu,Run:1,All:1
11,34,10,Send,UserID:0,bAssID:81
11,34,10,Send,UserID:1,bAssID:81
11,34,10,Send,UserID:2,bAssID:81
11,34,30,ShengYu,Run:1,All:1
11,34,30,Send,UserID:0,bAssID:81
11,34,30,Send,UserID:1,bAssID:81
11,34,30,Send,UserID:2,bAssID:81
11,36,21,ShengYu,Run:1,All:1
11,36,21,Send,UserID:0,bAssID:81
11,36,21,Send,UserID:1,bAssID:81
11,36,21,Send,UserID:2,bAssID:81
15,49,05,ShengYu,Run:1,All:1
15,49,05,Send,UserID:0,bAssID:81
15,49,05,Send,UserID:1,bAssID:81
15,49,05,Send,UserID:2,bAssID:81
15,49,21,Reply,UserID:0,bAssistantID:1
15,49,38,ShengYu,Run:1,All:1
15,49,38,Send,UserID:0,bAssID:81
15,49,38,Send,UserID:1,bAssID:81
15,49,38,Send,UserID:2,bAssID:81
15,49,41,Reply,UserID:1,bAssistantID:1
15,49,41,ShengYu,Run:1,All:1
15,49,41,Send,UserID:0,bAssID:81
15,49,41,Send,UserID:1,bAssID:81
15,49,41,Send,UserID:2,bAssID:81
15,49,43,Reply,UserID:2,bAssistantID:1
15,49,43,GameProcEvent,nEventID:0
15,49,43,Send,UserID:0,bAssID:51
15,49,43,Send,UserID:1,bAssID:51
15,49,43,Send,UserID:2,bAssID:51
15,49,43,ShengYu,Run:1,All:1
15,49,43,Send,UserID:0,bAssID:81
15,49,43,Send,UserID:1,bAssID:81
15,49,43,Send,UserID:2,bAssID:81
15,49,43,GameBegin
15,49,44,GameProcEvent,nEventID:2
15,49,44,Send,UserID:0,bAssID:54
15,49,44,Send,UserID:1,bAssID:54
15,49,44,Send,UserID:2,bAssID:54
15,49,49,GameProcEvent,nEventID:3
15,49,49,Send,UserID:0,bAssID:55
15,49,49,Send,UserID:1,bAssID:55
15,49,49,Send,UserID:2,bAssID:55
15,49,50,GameProcEvent,nEventID:4
15,49,50,Send,UserID:0,bAssID:56
15,49,50,Send,UserID:1,bAssID:56
15,49,50,Send,UserID:2,bAssID:56
15,49,53,GameProcEvent,nEventID:5
15,49,53,LiangZhang,UserId:0,ShouPaiNumber:21,ShouPai:26 17 23 9 9 20 6 3 5 6 7 17 23 24 4 4 21 10 25 17 5 
15,49,53,Send,UserID:0,bAssID:57
15,49,53,LiangZhang,UserId:1,ShouPaiNumber:20,ShouPai:19 5 25 8 9 25 6 2 3 26 22 26 22 19 9 18 26 1 1 10 0 
15,49,53,Send,UserID:1,bAssID:57
15,49,53,LiangZhang,UserId:2,ShouPaiNumber:20,ShouPai:24 18 2 8 3 2 22 21 21 24 10 7 20 5 1 19 20 3 17 4 0 
15,49,53,Send,UserID:2,bAssID:57
15,49,53,GameProcEvent,nEventID:7
15,49,53,Send,UserID:0,bAssID:77
15,49,53,Send,UserID:1,bAssID:77
15,49,53,Send,UserID:2,bAssID:77
15,49,59,Reply,UserID:0,bAssistantID:77
15,49,59,GameProcEvent,nEventID:16
15,49,59,Send,UserID:0,bAssID:62
15,49,59,GameProcEvent,nEventID:8
15,49,59,Send,UserID:0,bAssID:78
15,49,59,Send,UserID:1,bAssID:78
15,49,59,Send,UserID:2,bAssID:78
15,49,59,GameProcEvent,nEventID:9
15,49,59,Send,UserID:0,bAssID:101
15,49,59,GameProcEvent,nEventID:9
15,49,59,Send,UserID:1,bAssID:101
15,49,59,GameProcEvent,nEventID:9
15,49,59,Send,UserID:2,bAssID:101
15,50,00,Reply,UserID:1,bAssistantID:60
15,50,00,GameProcEvent,nEventID:15
15,50,00,ChiPengHu,Station:1,bOperateType:200,Card:25
15,50,00,Send,UserID:0,bAssID:60
15,50,00,Send,UserID:1,bAssID:60
15,50,00,Send,UserID:2,bAssID:60
15,50,00,GameProcEvent,nEventID:7
15,50,00,Send,UserID:0,bAssID:77
15,50,00,Send,UserID:1,bAssID:77
15,50,00,Send,UserID:2,bAssID:77
15,52,03,SuanFen,DismissRoom
15,52,03,SuanFen,UserId:0,bIsWin:0,iHuPaiCount:0,iZimoCount:0,iTiPaiCount:0,iPaoPaiCount:0,iWinMoney:0
15,52,03,Send,UserID:0,bAssID:102
15,52,03,SuanFen,UserId:1,bIsWin:1,iHuPaiCount:0,iZimoCount:0,iTiPaiCount:0,iPaoPaiCount:0,iWinMoney:0
15,52,03,Send,UserID:1,bAssID:102
15,52,03,SuanFen,UserId:2,bIsWin:1,iHuPaiCount:0,iZimoCount:0,iTiPaiCount:0,iPaoPaiCount:0,iWinMoney:0
15,52,03,Send,UserID:2,bAssID:102
