17,07,27,ShengYu,Run:1,All:0
17,07,27,Send,UserID:0,bAssID:81
17,07,27,Send,UserID:1,bAssID:81
17,07,27,Send,UserID:2,bAssID:81
17,07,28,Reply,UserID:0,bAssistantID:1
