20,05,49,ShengYu,Run:1,All:0
20,05,49,Send,UserID:0,bAssID:81
20,05,49,Send,UserID:1,bAssID:81
20,05,49,Send,UserID:2,bAssID:81
20,05,51,Reply,UserID:0,bAssistantID:1
