20,32,13,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户进入,0
20,32,13,房间00,密码,00000000,00,00,		游戏状态,0,客户端, 0,代入金币限制
20,32,14,房间00,密码,00000000,00,00,		游戏状态,0,客户端, 0,同意游戏
20,32,20,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户退出,0
20,32,20,房间00,密码,00000000,00,00,游戏状态,0,服务器,用户离开
21,54,52,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户进入,0
21,54,55,房间00,密码,00000000,00,00,		游戏状态,0,客户端, 0,代入金币限制
21,54,55,房间00,密码,00000000,00,00,游戏状态,0,服务器,显示代入金额
21,54,55,房间00,密码,00000000,00,00,		游戏状态,0,客户端, 0,同意游戏
21,55,05,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户退出,0
21,55,05,房间00,密码,00000000,00,00,游戏状态,0,服务器,用户离开
22,29,22,房间02,密码,00000000,00,00,			游戏状态,0,提示信息,用户进入,0
22,29,24,房间02,密码,00000000,00,00,		游戏状态,0,客户端, 0,代入金币限制
22,29,24,房间02,密码,00000000,00,00,游戏状态,0,服务器,显示代入金额
22,29,32,房间02,密码,00000000,00,00,			游戏状态,0,提示信息,用户退出,0
22,29,32,房间02,密码,00000000,00,00,游戏状态,0,服务器,用户离开
