11,31,45,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户进入,0
11,31,48,房间00,密码,00000000,00,00,		游戏状态,0,客户端, 0,代入金币限制
11,31,48,房间00,密码,00000000,00,00,游戏状态,0,服务器,显示代入金额
11,31,56,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户退出,0
11,31,56,房间00,密码,00000000,00,00,游戏状态,0,服务器,用户离开
11,40,33,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户进入,0
11,40,35,房间00,密码,00000000,00,00,		游戏状态,0,客户端, 0,代入金币限制
11,40,35,房间00,密码,00000000,00,00,游戏状态,0,服务器,显示代入金额
11,40,42,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户退出,0
11,40,42,房间00,密码,00000000,00,00,游戏状态,0,服务器,用户离开
11,40,48,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户进入,0
11,40,50,房间00,密码,00000000,00,00,		游戏状态,0,客户端, 0,代入金币限制
11,40,50,房间00,密码,00000000,00,00,游戏状态,0,服务器,显示代入金额
11,40,54,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户退出,0
11,40,54,房间00,密码,00000000,00,00,游戏状态,0,服务器,用户离开
12,02,22,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户进入,0
12,02,24,房间00,密码,00000000,00,00,		游戏状态,0,客户端, 0,代入金币限制
12,02,24,房间00,密码,00000000,00,00,游戏状态,0,服务器,显示代入金额
12,02,39,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户退出,0
12,02,39,房间00,密码,00000000,00,00,游戏状态,0,服务器,用户离开
12,07,21,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户进入,0
12,07,23,房间00,密码,00000000,00,00,		游戏状态,0,客户端, 0,代入金币限制
12,07,23,房间00,密码,00000000,00,00,游戏状态,0,服务器,显示代入金额
12,07,26,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户退出,0
12,07,26,房间00,密码,00000000,00,00,游戏状态,0,服务器,用户离开
19,59,24,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户进入,0
19,59,26,房间00,密码,00000000,00,00,		游戏状态,0,客户端, 0,代入金币限制
19,59,26,房间00,密码,00000000,00,00,游戏状态,0,服务器,显示代入金额
19,59,43,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户退出,0
19,59,43,房间00,密码,00000000,00,00,游戏状态,0,服务器,用户离开
