00,50,36,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户进入,0
00,50,36,房间00,密码,00000000,00,00,		游戏状态,0,客户端, 0,代入金币限制
00,50,36,房间00,密码,00000000,00,00,游戏状态,0,服务器,显示代入金额
00,50,37,房间00,密码,00000000,00,00,		游戏状态,0,客户端, 0,同意游戏
00,50,47,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户退出,0
00,50,47,房间00,密码,00000000,00,00,游戏状态,0,服务器,用户离开
03,31,47,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户进入,0
03,31,49,房间00,密码,00000000,00,00,		游戏状态,0,客户端, 0,代入金币限制
03,31,49,房间00,密码,00000000,00,00,游戏状态,0,服务器,显示代入金额
03,31,49,房间00,密码,00000000,00,00,		游戏状态,0,客户端, 0,同意游戏
03,32,27,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户退出,0
03,32,27,房间00,密码,00000000,00,00,游戏状态,0,服务器,用户离开
10,49,01,房间03,密码,00000000,00,00,			游戏状态,0,提示信息,用户进入,0
10,49,03,房间03,密码,00000000,00,00,		游戏状态,0,客户端, 0,代入金币限制
10,49,03,房间03,密码,00000000,00,00,游戏状态,0,服务器,显示代入金额
10,49,06,房间03,密码,00000000,00,00,			游戏状态,0,提示信息,用户退出,0
10,49,06,房间03,密码,00000000,00,00,游戏状态,0,服务器,用户离开
14,54,35,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户进入,0
14,54,51,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户退出,0
14,54,51,房间00,密码,00000000,00,00,游戏状态,0,服务器,用户离开
15,01,12,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户进入,0
15,01,13,房间00,密码,00000000,00,00,		游戏状态,0,客户端, 0,代入金币限制
15,01,13,房间00,密码,00000000,00,00,游戏状态,0,服务器,显示代入金额
15,01,13,房间00,密码,00000000,00,00,		游戏状态,0,客户端, 0,同意游戏
15,02,22,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户退出,0
15,02,22,房间00,密码,00000000,00,00,游戏状态,0,服务器,用户离开
15,02,24,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户进入,0
15,02,24,房间00,密码,00000000,00,00,		游戏状态,0,客户端, 0,代入金币限制
15,02,24,房间00,密码,00000000,00,00,游戏状态,0,服务器,显示代入金额
15,02,24,房间00,密码,00000000,00,00,		游戏状态,0,客户端, 0,同意游戏
15,03,30,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户退出,0
15,03,30,房间00,密码,00000000,00,00,游戏状态,0,服务器,用户离开
15,03,32,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户进入,0
15,03,32,房间00,密码,00000000,00,00,		游戏状态,0,客户端, 0,代入金币限制
15,03,32,房间00,密码,00000000,00,00,游戏状态,0,服务器,显示代入金额
15,03,32,房间00,密码,00000000,00,00,		游戏状态,0,客户端, 0,同意游戏
15,03,39,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户退出,0
15,03,39,房间00,密码,00000000,00,00,游戏状态,0,服务器,用户离开
18,27,53,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户进入,0
18,28,03,房间00,密码,00000000,00,00,		游戏状态,0,客户端, 0,代入金币限制
18,28,03,房间00,密码,00000000,00,00,游戏状态,0,服务器,显示代入金额
18,28,28,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户退出,0
18,28,28,房间00,密码,00000000,00,00,游戏状态,0,服务器,用户离开
