12,30,21,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户进入,0
12,30,23,房间00,密码,00000000,00,00,		游戏状态,0,客户端, 0,代入金币限制
12,30,23,房间00,密码,00000000,00,00,游戏状态,0,服务器,显示代入金额
12,30,34,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户退出,0
12,30,34,房间00,密码,00000000,00,00,游戏状态,0,服务器,用户离开
16,43,39,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户进入,0
16,43,41,房间00,密码,00000000,00,00,		游戏状态,0,客户端, 0,代入金币限制
16,43,41,房间00,密码,00000000,00,00,游戏状态,0,服务器,显示代入金额
16,43,53,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户退出,0
16,43,53,房间00,密码,00000000,00,00,游戏状态,0,服务器,用户离开
16,49,45,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户进入,0
16,49,46,房间00,密码,00000000,00,00,		游戏状态,0,客户端, 0,代入金币限制
16,49,46,房间00,密码,00000000,00,00,游戏状态,0,服务器,显示代入金额
16,50,01,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户退出,0
16,50,01,房间00,密码,00000000,00,00,游戏状态,0,服务器,用户离开
23,11,36,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户进入,0
23,11,38,房间00,密码,00000000,00,00,		游戏状态,0,客户端, 0,代入金币限制
23,11,38,房间00,密码,00000000,00,00,游戏状态,0,服务器,显示代入金额
23,11,42,房间00,密码,00000000,00,00,			游戏状态,0,提示信息,用户退出,0
23,11,42,房间00,密码,00000000,00,00,游戏状态,0,服务器,用户离开
