14,16,57,Send,UserID:0,bAssID=181,
14,17,00,Reply,UserId=0,bAssID=1,    ///用户同意		 
20,05,27,Send,UserID:0,bAssID=181,
20,05,30,Reply,UserId=0,bAssID=1,    ///用户同意		 
23,52,29,Send,UserID:0,bAssID=181,
23,52,32,Reply,UserId=0,bAssID=1,    ///用户同意		 
