15,11,20,Send,UserID:0,bAssID=181,
17,03,18,Send,UserID:0,bAssID=181,
17,03,22,Reply,UserId=0,bAssID=1,    ///用户同意		 
18,53,08,Send,UserID:0,bAssID=181,
18,53,11,Reply,UserId=0,bAssID=1,    ///用户同意		 
