[2018-04-20 10:59:26]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:26]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:27]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:27]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:27]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:27]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:36]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:36]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:36]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:36]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:36]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:36]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:36]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:36]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:43]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:43]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:43]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:43]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:43]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:43]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:43]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:43]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:53]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:53]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:53]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:53]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:53]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:53]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:53]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:53]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:58]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:58]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:58]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:58]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:58]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:58]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:58]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 10:59:58]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:02]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:02]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:02]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:02]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:02]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:02]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:02]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:02]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:08]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:08]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:08]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:08]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:08]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:08]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:08]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:08]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:14]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:14]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:14]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:14]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:14]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:14]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:14]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:14]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:18]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:18]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:18]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:18]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:18]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:18]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:18]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:18]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:27]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:27]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:27]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:27]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:28]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:28]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:28]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:28]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:33]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:33]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:33]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:33]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:33]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:33]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:33]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:33]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:37]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:37]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:37]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:37]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:37]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:37]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:37]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:37]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:41]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:41]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:41]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:41]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:41]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:45]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:45]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:45]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:45]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:45]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:48]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:48]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:48]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:48]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:48]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:51]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:51]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:51]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:51]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:51]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:54]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:54]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:54]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:54]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:54]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:54]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:54]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:00:54]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:12]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:12]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:12]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:12]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:12]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:12]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:12]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:12]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:20]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:20]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:20]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:20]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:20]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:20]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:20]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:20]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:28]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:28]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:28]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:28]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:28]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:28]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:28]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:28]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:32]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:32]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:32]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:32]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:32]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:32]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:32]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:32]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:39]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:39]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:39]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:39]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:39]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:39]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:39]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:39]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:48]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:48]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:48]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:48]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:48]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:48]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:48]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:48]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:53]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:53]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:53]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:53]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:53]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:53]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:53]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:01:53]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:04]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:04]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:04]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:04]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:05]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:05]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:05]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:05]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:12]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:12]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:12]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:12]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:12]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:12]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:12]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:12]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:55]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:55]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:55]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:55]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:55]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:55]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:55]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:55]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:59]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:59]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:59]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:59]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:59]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:59]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:59]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:02:59]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:03:12]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:03:12]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:03:12]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-20 11:03:12]--trace:游戏中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[768]
[2018-04-23 10:30:46]--trace:发牌中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[715]
[2018-04-23 10:30:46]--trace:发牌中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[715]
[2018-04-23 10:30:46]--trace:发牌中状态 函数：[CServerGameDesk::SendGameDataEx] 行：[715]
